45,1.20261,1.1987,0.000621061
46,1.19387,1.1986,0.000616361
47,1.19322,1.19848,0.000613789
48,1.20429,1.1986,0.000612807
49,1.20097,1.19865,0.000602206
50,1.19943,1.19867,0.000590366
51,1.19767,1.19865,0.000579111
52,1.20474,1.19877,0.000579701
53,1.20062,1.1988,0.000569822
54,1.20862,1.19898,0.000587544
55,1.20018,1.199,0.000577264
56,1.20161,1.19905,0.00056883
57,1.19733,1.19902,0.000559649
58,1.19976,1.19903,0.000550144
59,1.19941,1.19904,0.000540857
60,1.20001,1.19906,0.000532084
