x,y,z
0.327352,1.69497,-4.68369
1.74492,3.03486,-5.10105
0.99801,2.4964,-5.76436
2.95397,3.04378,-4.16447
1.41921,1.79755,-3.48626
2.28226,1.39402,-4.93618
0.662735,4.1421,-4.71249
1.55882,2.78872,-3.12542
2.56671,0.0687243,-3.2618
1.69814,0.940432,-2.62002
0.337306,0.204345,-2.39228
-0.717146,2.38956,-2.6403
1.45892,-0.193743,-4.20971
1.12328,-0.921876,-4.10575
2.25631,2.10707,-4.28138
2.90931,4.65562,-7.19955
1.97391,8.07446,-7.81001
-0.0923114,6.216,-8.71823
-2.80742,4.62685,-8.36585
-1.99811,4.01328,-6.44078
-2.27622,3.74913,-7.53321
-3.76507,2.18476,-6.64563
-1.3461,-0.212761,-5.53129
-1.23736,-0.394222,-3.43981
0.921828,2.23568,-4.14224
0.963039,2.25148,-5.1873
2.17074,-0.492504,-4.16676
3.11674,-1.94346,-4.47242
1.12147,-1.60389,-2.8325
3.04174,-0.434703,-3.11369
3.29879,-0.532172,-2.71476
2.55831,-1.63063,-4.38597
0.719473,-2.99246,-3.29431
-0.135617,-2.07282,-2.78746
0.650894,1.73539,-3.58982
-1.81798,1.53196,-3.69825
-1.82534,0.75639,1.84939
0.0198334,-1.01155,2.7331
1.60242,-0.620929,3.2203
0.76427,-0.0011062,4.10032
1.85875,-0.146722,2.02134
2.62038,0.117068,3.43675
4.73526,0.473077,1.36415
5.05842,1.19838,-0.802903
3.36736,4.53045,-3.32916
4.25697,3.21713,-2.33736
0.788562,0.527825,-0.433527
0.140942,1.01014,-1.27968
1.27545,0.637495,-1.48508
1.89495,-1.30577,-2.43807
-0.407575,-2.75383,-1.51284
-0.510136,-1.12342,-3.62216
0.149511,0.74586,-1.75698
-0.0247914,0.179308,-1.417
-2.96547,0.457026,-1.37578
-1.77537,-1.40745,-4.02355
-4.57352,-1.20647,-3.41388
-3.6639,-2.18685,-3.41548
-2.1589,-2.42116,-2.57314
-2.3159,-0.682346,-0.801921
-2.65139,-0.137681,-1.72443
-1.70504,0.635112,-1.26023
-1.14107,-2.20025,-5.36402
-2.34258,0.651964,-1.00216
-2.2899,-2.19746,-2.22121
-2.48152,-1.52548,-4.83088
-0.634014,-0.560891,-3.5986
-1.88509,-0.284594,-2.10816
-1.04719,0.109653,-1.64504
-1.35773,-1.169,4.62084
0.690586,-1.03427,4.09111
1.90842,-0.478483,0.573704
4.87705,1.02422,2.94321
3.65298,-0.603834,3.50428
3.51507,0.181231,2.83541
4.92267,-0.614821,4.18493
2.8255,-2.1606,2.46383
1.86043,-1.19519,1.25232
0.459309,0.0418019,-0.869725
-0.0122909,2.14794,2.3905
1.51734,2.81219,1.94335
2.05893,3.24658,3.73965
3.99363,1.47906,2.45823
2.73431,1.00495,4.08596
3.06359,1.83386,3.56174
4.86322,2.02509,3.90754
5.16712,1.46116,5.40571
1.74403,0.425992,1.34879
0.9815,-1.16148,2.80746
-0.60348,-0.84625,2.37774
-2.3399,-4.25135,2.03955
0.229469,-3.21714,2.58574
0.618838,-3.49379,3.23238
0.525214,-1.10338,2.0469
0.45375,-3.79815,1.49804
0.0679862,-0.579129,4.03166
-2.04285,-1.13701,3.70509
-2.37319,-3.12401,3.16556
-1.18381,-1.19838,3.36877
-0.541806,-0.506514,1.52043
2.06447,1.03274,2.85356
2.60333,0.818024,2.84158
3.79975,-0.999875,2.79791
3.05582,0.447773,1.67964
5.16078,-0.370339,4.09064
5.37364,2.13407,4.73783
4.382,2.1426,7.65521
4.02112,1.88012,7.80088
4.33466,2.04107,6.03954
3.85128,1.63475,6.66932
5.40499,2.15832,4.09758
4.35931,1.42745,6.35978
0.714973,0.67209,6.87736
2.0339,0.761111,6.34726
1.3435,-0.821838,4.97604
0.634107,2.51524,5.52291
0.789595,4.1563,4.65819
1.81112,5.00863,4.28603
1.092,5.00698,4.25968
0.310494,2.36885,6.07206
-0.100677,0.442746,4.43281
0.5262,2.60789,2.3601
1.14936,2.11575,2.80292
2.18022,-0.502253,1.84593
1.51504,0.318515,4.4192
4.02819,-1.25421,4.06192
0.0616204,0.67408,4.93203
2.34622,1.18707,4.75239
3.4778,0.993538,3.87025
3.39014,-0.984669,3.58295
3.10887,1.62692,4.48588
3.21705,-0.206296,3.36401
0.903056,-1.2258,1.93036
0.600156,0.842113,1.49192
-0.120529,-0.162487,1.66679
-1.8469,0.393861,2.56961
0.550307,-0.348365,3.02781
0.991583,0.813641,2.759
-0.424149,0.31098,1.97969
2.60402,-0.226895,2.31618
4.15375,1.78525,5.03232
1.23246,-2.44856,5.84605
-1.30198,-1.73339,4.55374
-2.69623,-1.41243,3.88215
-3.27989,0.475748,2.50042
2.3726,1.48376,1.99623
0.171044,-1.08542,1.00159
1.12978,0.185045,1.15749
0.918114,-2.02373,1.63508
-0.898263,-3.73426,9.21668
-1.3173,-6.51565,6.97048
-2.14021,-5.75874,7.38396
-0.995917,-7.03864,6.13406
-1.15197,-4.26908,7.76314
-2.46408,-5.04698,7.01199
0.13076,-5.70154,5.96843
-0.0789754,-5.23169,6.05769
-0.734583,-6.59389,4.4951
-2.05745,-8.4929,5.51971
-2.57651,-10.0891,9.18568
-2.14623,-9.23521,7.71033
-1.78477,-7.83229,6.46796
-3.97994,-8.59875,6.97535
-4.65788,-8.96477,4.67949
-5.0212,-6.96614,3.62099
-7.80931,-4.68804,5.3084
-8.85844,-4.60923,4.51354
-8.14882,-5.71522,6.50152
-6.19164,-4.89533,6.76806
-7.53714,-4.65061,7.28833
-7.8764,-3.74794,5.14466
-5.41947,-2.67881,8.02729
-2.29083,-3.26611,5.30656
-2.40639,-2.4491,2.9968
-3.09248,-0.62928,3.02008
-0.621119,2.51582,3.29579
-0.623777,5.49096,4.07958
2.48871,3.74756,2.08752
1.67357,3.86177,3.87212
0.616795,3.32505,5.38722
-0.630701,3.29577,5.15067
0.927602,3.8701,5.53585
-0.0161211,4.31733,6.35027
0.562956,1.15026,6.17876
-2.76623,0.497644,3.6764
-1.91934,-0.498182,3.71822
-1.10934,-2.46042,2.62835
-2.27297,-1.64476,3.13916
-0.69974,-0.0888174,4.61186
0.282221,2.74186,4.93528
-0.296572,2.64089,5.94638
-0.34431,0.362895,6.79896
1.89187,1.93574,6.81148
0.138028,1.97917,5.82402
0.479939,1.48061,4.79985
-0.812417,0.153968,4.48158
-2.03412,0.280897,4.65766
-1.96526,-0.995046,6.61445
-1.4139,-1.7025,6.99004
-3.22028,-4.04313,6.46124
-2.84315,-6.18408,4.70361
-0.831625,-4.85823,7.21121
-2.5968,-4.34071,3.16557
-2.71535,-2.41636,2.61353
-2.59712,-0.981466,3.51117
-2.39363,1.69104,2.96305
-1.13051,1.79072,2.30855
-1.57008,1.78018,2.01232
-1.38471,-1.00653,1.7209
-1.83285,0.229643,3.85514
1.28012,-1.58184,3.23179
0.309501,-2.53245,2.51291
-1.84805,-1.8007,2.65258
-2.13503,-1.81056,2.73278
-1.16147,-2.54714,5.62413
-2.37188,-0.536871,6.73112
-3.72526,0.0453023,5.77587
0.702672,0.239689,8.4131
-2.23552,1.07785,9.28011
0.909148,0.557654,8.91483
-1.38448,1.59656,8.65767
-0.321422,0.729136,6.71996
2.35927,0.43294,5.83317
3.84932,1.26676,4.49212
4.79161,-2.38029,4.81854
2.98852,-0.902373,5.55643
1.19926,1.1399,3.78532
1.65257,-0.558598,4.78761
3.40754,-0.945883,4.64676
2.57887,-0.56569,2.84775
-0.0191977,-1.35201,2.80818
-3.54883,-2.85287,4.19351
-2.88332,-3.1325,4.83027
-1.55265,-2.70458,4.58497
-1.59987,-1.95428,4.95087
-3.49526,-0.306805,3.42222
-2.65469,-0.243599,2.2395
-1.07237,0.256796,3.1688
0.0730054,0.966931,3.29677
0.374851,-0.813296,2.20798
-0.848414,0.908154,1.76631
0.584887,-0.769914,3.29097
0.505195,1.35078,3.16002
1.94527,-1.67998,2.95238
2.41558,-2.91935,4.62048
