sum,mean,err
6.49316,6.49316,1.00579e-07
6.49316,6.49316,9.91422e-08
6.49316,6.49316,9.71343e-08
6.49316,6.49316,9.51509e-08
6.49316,6.49316,9.31902e-08
6.49316,6.49316,9.12506e-08
6.49316,6.49316,8.99403e-08
6.49316,6.49316,8.80419e-08
6.49316,6.49316,8.55426e-08
6.49316,6.49316,8.42937e-08
6.49316,6.49316,8.30631e-08
6.49316,6.49316,8.12274e-08
6.49316,6.49316,8.00306e-08
6.49316,6.49316,7.82212e-08
6.49316,6.49316,7.70546e-08
6.49316,6.49316,7.59023e-08
6.49316,6.49316,7.41273e-08
6.49316,6.49316,7.23573e-08
6.49316,6.49316,7.18859e-08
6.49316,6.49316,7.01366e-08
6.49316,6.49316,6.96913e-08
6.49316,6.49316,6.79598e-08
6.49316,6.49316,6.68864e-08
6.49316,6.49316,6.51608e-08
6.49316,6.49316,6.41028e-08
6.49316,6.49316,6.372e-08
6.49316,6.49316,6.20104e-08
6.49316,6.49316,6.23153e-08
6.49316,6.49316,5.99462e-08
6.49316,6.49316,5.89234e-08
6.49316,6.49316,5.85915e-08
6.49316,6.49316,5.8265e-08
6.49316,6.49316,5.65804e-08
6.49316,6.49316,5.55816e-08
6.49316,6.49316,5.38822e-08
6.49316,6.49316,5.35948e-08
6.49316,6.49316,5.3312e-08
6.49316,6.49316,5.23312e-08
6.49316,6.49316,5.06341e-08
6.49316,6.49316,5.03751e-08
6.49316,6.49316,5.01201e-08
sum,mean,err
5.60251,5.60251,0
5.60251,5.60251,2.80205e-06
5.60251,5.60251,1.86877e-06
5.60251,5.60251,1.40039e-06
5.60251,5.60251,1.11947e-06
5.60251,5.60251,9.3296e-07
5.60251,5.60251,7.98939e-07
5.60251,5.60251,6.99108e-07
5.60251,5.60251,6.21219e-07
5.60251,5.60251,5.59141e-07
5.60251,5.60251,5.08215e-07
5.60251,5.60251,4.6622e-07
5.60251,5.60251,4.30847e-07
5.60251,5.60251,3.9984e-07
5.60251,5.60251,3.73252e-07
5.60251,5.60251,3.4959e-07
5.60251,5.60251,3.28502e-07
5.60251,5.60251,3.10725e-07
5.60251,5.60251,2.93351e-07
5.60251,5.60251,2.78901e-07
5.60251,5.60251,2.65559e-07
5.60251,5.60251,2.53215e-07
5.60251,5.60251,2.41781e-07
5.60251,5.60251,2.31516e-07
5.60251,5.60251,2.21689e-07
5.60251,5.60251,2.13248e-07
5.60251,5.60251,2.04815e-07
5.60251,5.60251,1.97353e-07
5.60251,5.60251,1.90162e-07
5.60251,5.60251,1.8388e-07
5.60251,5.60251,1.77818e-07
5.60251,5.60251,1.72286e-07
5.60251,5.60251,1.66933e-07
5.60251,5.60251,1.61743e-07
5.60251,5.60251,1.57699e-07
5.60251,5.60251,1.52463e-07
5.60251,5.60251,1.4868e-07
5.60251,5.60251,1.44347e-07
5.60251,5.60251,1.41117e-07
5.60251,5.60251,1.3732e-07
5.60251,5.60251,1.33613e-07
5.60251,5.60251,1.30322e-07
5.60251,5.60251,1.2744e-07
5.60251,5.60251,1.23966e-07
5.60251,5.60251,1.21224e-07
5.60251,5.60251,1.18545e-07
5.60251,5.60251,1.15591e-07
5.60251,5.60251,1.13692e-07
5.60251,5.60251,1.11178e-07
5.60251,5.60251,1.08378e-07
5.60251,5.60251,1.0629e-07
5.60251,5.60251,1.03911e-07
5.60251,5.60251,1.02574e-07
5.60251,5.60251,1.00608e-07
5.60251,5.60251,9.83426e-08
5.60251,5.60251,9.64451e-08
5.60251,5.60251,9.45792e-08
5.60251,5.60251,9.27432e-08
5.60251,5.60251,9.19402e-08
5.60251,5.60251,8.94911e-08
5.60251,5.60251,8.80725e-08
5.60251,5.60251,8.66782e-08
5.60251,5.60251,8.53073e-08
5.60251,5.60251,8.39585e-08
5.60251,5.60251,8.22944e-08
5.60251,5.60251,8.13235e-08
5.60251,5.60251,8.03709e-08
5.60251,5.60251,7.91013e-08
5.60251,5.60251,7.7513e-08
5.60251,5.60251,7.62772e-08
5.60251,5.60251,7.50572e-08
5.60251,5.60251,7.45268e-08
5.60251,5.60251,7.30005e-08
5.60251,5.60251,7.18243e-08
5.60251,5.60251,7.10001e-08
5.60251,5.60251,7.01885e-08
5.60251,5.60251,6.90515e-08
5.60251,5.60251,6.82646e-08
5.60251,5.60251,6.7489e-08
5.60251,5.60251,6.60469e-08
5.60251,5.60251,6.56328e-08
5.60251,5.60251,6.45505e-08
5.60251,5.60251,6.34767e-08
5.60251,5.60251,6.24111e-08
5.60251,5.60251,6.23784e-08
5.60251,5.60251,6.0991e-08
5.60251,5.60251,6.06353e-08
5.60251,5.60251,5.99462e-08
5.60251,5.60251,5.89234e-08
5.60251,5.60251,5.82498e-08
5.60251,5.60251,5.75836e-08
5.60251,5.60251,5.7944e-08
5.60251,5.60251,5.69542e-08
5.60251,5.60251,5.59687e-08
5.60251,5.60251,5.60087e-08
5.60251,5.60251,5.53765e-08
5.60251,5.60251,5.44113e-08
5.60251,5.60251,5.37908e-08
5.60251,5.60251,5.31758e-08
5.60251,5.60251,5.29066e-08
