x,y,z
x,y,z
x,y,z
10.7563,-4.20894,7.51639
8.48761,-4.35818,-1.64711
4.30947,-3.76696,-2.8116
5.42278,-4.04907,-4.55922
1.28543,-1.23364,-2.72601
2.07589,-0.123443,-2.33179
-1.54423,1.43498,-2.63978
1.23886,4.41532,-3.04463
1.74013,3.13785,-1.80757
-1.36893,-0.0855303,-2.78449
-1.51503,4.41408,-5.53672
3.33915,-1.14441,-8.88002
3.84121,14.4155,-6.38181
3.27971,11.0596,-2.01022
-6.74646,-2.30519,3.31296
1.16314,-1.31693,3.81277
3.93989,-0.238659,-4.3583
5.44791,-5.00379,-1.46463
-4.38507,4.81203,-4.46958
6.87884,4.026,2.19656
1.48265,0.968463,-3.08482
-0.406139,-0.87515,-2.8004
2.21316,-5.82308,1.7031
-1.16279,1.01523,2.7851
-1.93892,-0.0708476,-2.00388
0.0606314,-2.65821,2.29884
3.60511,-4.49096,-3.91827
0.0716278,4.83349,0.587555
-7.42624,2.76459,2.398
-1.10915,-2.33836,3.06352
-2.32328,-3.0924,0.590389
-1.71372,-3.98832,-5.49822
3.5951,-2.15214,-0.229241
-0.228038,-5.08831,0.652821
-2.19437,4.04725,-1.25177
-0.215955,-3.26221,1.48891
0.0135584,-6.44401,-0.418409
1.14274,-3.06793,0.47786
0.423375,-3.81646,-1.94004
-0.089595,3.99002,4.34021
2.66267,4.53307,4.27139
1.17043,11.6608,5.45555
3.00027,1.91174,-0.197391
-0.663704,-0.967577,-2.42006
2.77114,-0.652533,-0.272037
5.96584,-2.38287,0.674331
-3.36535,5.90814,1.48956
-3.9961,6.31325,-2.51081
-3.46474,6.4788,-4.03476
4.70441,1.80756,-0.106444
0.92195,0.945473,-2.31199
-0.642553,-0.964378,-1.14422
-5.18283,-0.310117,-0.528894
-2.26911,-3.7248,1.77028
1.24008,0.425009,4.59394
1.55686,3.1383,3.08041
6.05868,1.88353,2.1563
1.44899,-1.77384,3.02479
4.48813,-0.220985,-0.504651
-4.386,4.76228,-0.459739
-5.7703,4.83765,-3.99325
1.51015,-6.47747,4.63307
-0.873811,-7.76659,3.24107
1.78828,-2.79237,5.16613
-3.39183,3.97992,-2.69517
0.349875,-2.87525,-1.679
4.37058,-2.86862,-2.57189
-1.73571,-0.454531,0.31523
-0.201381,-1.42477,1.31738
-1.38773,0.756945,9.28417
-1.71877,-7.58575,-2.8581
0.523008,-0.69382,-0.895544
2.32904,-4.32858,-0.311432
0.450684,-1.0629,-1.80095
-4.11258,0.457611,1.94598
7.78891,-2.95455,-1.57019
8.30388,-5.10292,-3.1685
0.597516,-1.06613,3.83599
-3.00392,-1.77045,-1.08987
4.65635,0.520117,3.62935
8.16909,4.75936,5.72797
1.44335,-3.29781,-1.10812
3.28028,-3.76824,5.48465
-1.86082,-1.63715,0.154511
1.65321,-2.77785,1.37799
-1.20933,-3.84269,0.472981
3.55541,7.27522,3.29426
-1.32487,6.25791,6.26065
-2.44099,-2.36912,1.0414
-4.40919,-2.11499,3.64203
2.0335,8.22473,2.63779
4.09494,5.83898,-4.82004
0.571718,7.02076,-0.930009
-2.86069,-0.338025,3.39297
-1.48079,-3.94941,-1.55737
