sum,mean,err
1.56315,1.52842,0.0060881
1.705,1.52843,0.00608783
1.705,1.52844,0.00608756
2.58245,1.52849,0.00608747
2.58245,1.52853,0.00608738
2.62786,1.52858,0.00608731
2.62786,1.52863,0.00608724
1.81404,1.52865,0.00608698
1.15476,1.52863,0.00608672
1.15476,1.52861,0.00608647
1.15476,1.5286,0.00608622
1.19981,1.52858,0.00608596
0.819598,1.52855,0.00608577
0.819598,1.52852,0.00608557
0.819598,1.52848,0.00608538
0.819598,1.52845,0.00608519
1.24699,1.52844,0.00608493
1.08573,1.52842,0.00608469
1.08573,1.5284,0.00608444
1.14964,1.52838,0.00608419
1.29979,1.52837,0.00608392
2.00652,1.52839,0.00608368
1.43558,1.52839,0.00608341
1.43558,1.52838,0.00608313
1.75547,1.52839,0.00608287
1.75547,1.5284,0.0060826
1.75547,1.52841,0.00608233
1.75547,1.52843,0.00608206
1.52364,1.52842,0.00608179
1.43868,1.52842,0.00608151
1.41125,1.52842,0.00608124
1.41125,1.52841,0.00608096
1.41125,1.5284,0.00608069
0.36207,1.52835,0.00608065
0.36207,1.5283,0.0060806
0.36207,1.52825,0.00608055
0.36207,1.52819,0.00608051
0.547119,1.52815,0.0060804
0.547119,1.5281,0.00608028
1.35162,1.5281,0.00608001
1.35162,1.52809,0.00607974
1.35162,1.52808,0.00607947
1.35162,1.52807,0.0060792
1.35162,1.52806,0.00607893
1.35162,1.52806,0.00607866
1.35162,1.52805,0.00607839
1.48139,1.52805,0.00607811
1.48139,1.52804,0.00607784
1.48139,1.52804,0.00607756
1.48139,1.52804,0.00607728
1.17224,1.52802,0.00607703
0.935844,1.528,0.00607681
0.935844,1.52797,0.0060766
0.48431,1.52792,0.00607651
0.48431,1.52787,0.00607642
0.48431,1.52783,0.00607632
0.48431,1.52778,0.00607623
0.48431,1.52773,0.00607614
0.441053,1.52768,0.00607607
0.441053,1.52763,0.00607599
0.441053,1.52758,0.00607591
0.905492,1.52756,0.0060757
0.905492,1.52753,0.00607549
1.29356,1.52752,0.00607523
1.82784,1.52753,0.00607497
2.04809,1.52755,0.00607474
1.23969,1.52754,0.00607448
1.23969,1.52753,0.00607422
1.23649,1.52752,0.00607395
2.11565,1.52754,0.00607374
2.11565,1.52757,0.00607352
2.6942,1.52762,0.00607348
2.02382,1.52764,0.00607324
2.18007,1.52767,0.00607304
2.18007,1.5277,0.00607283
3.35244,1.52779,0.00607312
3.35244,1.52787,0.00607341
3.09432,1.52794,0.00607355
3.09432,1.52801,0.00607369
3.33293,1.52809,0.00607397
3.90348,1.5282,0.00607465
3.52895,1.52829,0.00607505
3.52895,1.52838,0.00607545
3.39368,1.52847,0.00607576
3.39368,1.52855,0.00607607
3.49743,1.52864,0.00607645
2.88695,1.5287,0.00607649
2.04086,1.52872,0.00607626
2.04086,1.52875,0.00607603
2.14998,1.52878,0.00607582
2.26922,1.52881,0.00607564
2.27007,1.52884,0.00607545
2.1044,1.52887,0.00607523
2.02072,1.52889,0.006075
1.65903,1.5289,0.00607473
1.65903,1.5289,0.00607446
1.65903,1.52891,0.00607418
1.60498,1.52891,0.00607391
1.60498,1.52892,0.00607363
1.52299,1.52892,0.00607336
0.781945,1.52888,0.00607318
0.690321,1.52884,0.00607302
0.393221,1.52879,0.00607297
0.393221,1.52874,0.00607291
0.393221,1.52869,0.00607285
0.393221,1.52864,0.00607279
0.393221,1.52859,0.00607274
0.393221,1.52854,0.00607268
0.393221,1.52848,0.00607262
0.393221,1.52843,0.00607256
1.77862,1.52844,0.0060723
1.25507,1.52843,0.00607204
1.07899,1.52841,0.0060718
0.915211,1.52838,0.00607158
0.915211,1.52836,0.00607137
2.0087,1.52838,0.00607114
1.59739,1.52838,0.00607086
1.59739,1.52838,0.00607059
1.57529,1.52839,0.00607032
1.91211,1.5284,0.00607007
1.91211,1.52842,0.00606982
1.91211,1.52844,0.00606957
1.91211,1.52846,0.00606932
1.53541,1.52846,0.00606904
1.53541,1.52846,0.00606877
1.53541,1.52846,0.00606849
1.53541,1.52846,0.00606822
0.888152,1.52843,0.00606801
0.533137,1.52838,0.0060679
0.533137,1.52834,0.0060678
0.533137,1.52829,0.00606769
0.533137,1.52825,0.00606758
0.533137,1.5282,0.00606747
0.533137,1.52816,0.00606737
0.753205,1.52812,0.00606719
0.753205,1.52809,0.00606702
1.97451,1.52811,0.00606678
2.11401,1.52813,0.00606656
2.11401,1.52816,0.00606635
2.11401,1.52819,0.00606613
2.11401,1.52821,0.00606591
2.11401,1.52824,0.0060657
1.48504,1.52824,0.00606542
1.48504,1.52824,0.00606515
1.48504,1.52823,0.00606488
2.39485,1.52827,0.00606473
2.37106,1.52831,0.00606457
1.54215,1.52831,0.0060643
0.89027,1.52828,0.00606409
0.89027,1.52825,0.00606389
1.25989,1.52824,0.00606363
1.26178,1.52823,0.00606337
1.73721,1.52824,0.0060631
1.73721,1.52825,0.00606283
1.73721,1.52826,0.00606257
1.73721,1.52827,0.0060623
1.73721,1.52828,0.00606203
1.73721,1.52829,0.00606177
1.52544,1.52829,0.00606149
2.10554,1.52831,0.00606127
2.10554,1.52834,0.00606106
2.10554,1.52837,0.00606084
2.10554,1.52839,0.00606062
1.27678,1.52838,0.00606036
1.27678,1.52837,0.00606009
1.79928,1.52838,0.00605983
1.54155,1.52838,0.00605956
1.54155,1.52838,0.00605929
2.17657,1.52841,0.00605908
2.17657,1.52844,0.00605888
2.17657,1.52847,0.00605868
2.27852,1.5285,0.0060585
1.87216,1.52852,0.00605824
0.989199,1.52849,0.00605802
0.902423,1.52847,0.00605781
0.902423,1.52844,0.00605761
0.902423,1.52841,0.0060574
1.21214,1.5284,0.00605714
1.21214,1.52838,0.00605688
1.21214,1.52837,0.00605663
0.974496,1.52834,0.00605641
0.974496,1.52832,0.00605618
1.59314,1.52832,0.00605591
1.27809,1.52831,0.00605565
1.27809,1.5283,0.00605539
1.01301,1.52827,0.00605516
1.01301,1.52825,0.00605493
1.13643,1.52823,0.00605468
1.21844,1.52822,0.00605442
1.21844,1.52821,0.00605417
1.21844,1.52819,0.00605391
1.21844,1.52818,0.00605365
1.4066,1.52817,0.00605338
1.4066,1.52817,0.00605311
1.4066,1.52816,0.00605284
1.55019,1.52816,0.00605257
1.26312,1.52815,0.00605231
1.9256,1.52817,0.00605206
1.9256,1.52819,0.00605182
0.904987,1.52816,0.00605161
1.12766,1.52814,0.00605136
1.13152,1.52812,0.00605112
1.17138,1.52811,0.00605086
1.17138,1.52809,0.00605061
2.62747,1.52814,0.00605054
2.282,1.52817,0.00605037
1.70565,1.52818,0.0060501
2.88548,1.52824,0.00605013
2.89039,1.5283,0.00605017
2.89039,1.52837,0.00605021
3.30479,1.52845,0.00605047
3.30479,1.52853,0.00605073
3.33376,1.52861,0.006051
4.2857,1.52873,0.006052
4.2857,1.52886,0.00605301
3.96229,1.52896,0.00605373
3.67965,1.52906,0.00605423
3.67965,1.52916,0.00605473
3.11972,1.52923,0.00605488
3.39973,1.52931,0.0060552
3.91738,1.52942,0.00605588
3.91738,1.52953,0.00605656
3.64913,1.52963,0.00605704
2.78339,1.52968,0.00605703
1.86046,1.5297,0.00605678
1.86046,1.52971,0.00605652
2.06253,1.52974,0.0060563
2.31778,1.52977,0.00605613
2.31778,1.52981,0.00605596
2.31778,1.52984,0.00605579
2.22714,1.52987,0.0060556
2.89677,1.52993,0.00605564
2.89677,1.53,0.00605568
2.39345,1.53004,0.00605553
2.65501,1.53009,0.00605547
2.52368,1.53013,0.00605536
2.52368,1.53018,0.00605526
2.52368,1.53022,0.00605515
2.52368,1.53026,0.00605504
2.52368,1.53031,0.00605493
2.52368,1.53035,0.00605483
1.78419,1.53037,0.00605457
1.78419,1.53038,0.0060543
1.78419,1.53039,0.00605404
1.10191,1.53037,0.0060538
1.58335,1.53037,0.00605353
1.04933,1.53035,0.00605329
1.04933,1.53033,0.00605306
1.04933,1.53031,0.00605283
0.63489,1.53027,0.00605269
0.63489,1.53023,0.00605255
0.437917,1.53018,0.00605248
0.437917,1.53013,0.0060524
0.437917,1.53008,0.00605233
0.437917,1.53003,0.00605226
0.709195,1.52999,0.0060521
0.57279,1.52995,0.00605198
0.57279,1.52991,0.00605186
0.770207,1.52987,0.00605169
0.450278,1.52982,0.00605161
0.450278,1.52978,0.00605153
0.450278,1.52973,0.00605145
0.450278,1.52968,0.00605138
0.450278,1.52963,0.0060513
0.450278,1.52958,0.00605122
0.450278,1.52953,0.00605114
1.59999,1.52954,0.00605087
2.08313,1.52956,0.00605065
2.08313,1.52959,0.00605043
1.64661,1.52959,0.00605016
1.64661,1.5296,0.00604989
1.72564,1.52961,0.00604963
1.72564,1.52961,0.00604936
1.72564,1.52962,0.00604909
2.10497,1.52965,0.00604888
2.10497,1.52967,0.00604866
2.32139,1.52971,0.00604849
2.6246,1.52976,0.00604842
3.07337,1.52983,0.00604855
2.90449,1.52989,0.00604859
2.09714,1.52992,0.00604837
2.09714,1.52994,0.00604816
2.83871,1.53,0.00604817
3.57113,1.53009,0.00604859
2.68965,1.53014,0.00604855
2.68965,1.5302,0.0060485
2.68965,1.53025,0.00604845
3.42165,1.53033,0.00604878
3.42165,1.53042,0.0060491
3.73842,1.53052,0.00604964
3.91833,1.53062,0.00605032
3.42248,1.53071,0.00605065
2.51056,1.53075,0.00605053
1.80872,1.53077,0.00605027
1.65677,1.53077,0.00605001
1.50614,1.53077,0.00604973
1.50614,1.53077,0.00604946
1.68648,1.53078,0.00604919
1.68648,1.53078,0.00604893
2.08857,1.53081,0.00604871
2.08857,1.53083,0.00604849
2.08857,1.53086,0.00604827
1.09438,1.53084,0.00604803
1.09438,1.53082,0.00604779
1.37789,1.53081,0.00604752
1.73765,1.53082,0.00604726
2.37051,1.53086,0.0060471
2.74697,1.53091,0.00604708
2.63813,1.53096,0.00604701
1.97172,1.53098,0.00604677
2.80189,1.53104,0.00604677
2.81613,1.5311,0.00604677
1.93342,1.53112,0.00604653
1.31076,1.53111,0.00604627
1.31076,1.5311,0.006046
1.31076,1.53109,0.00604574
1.31076,1.53108,0.00604548
1.42638,1.53107,0.00604521
1.20996,1.53106,0.00604495
1.20996,1.53104,0.0060447
1.20996,1.53103,0.00604444
1.67238,1.53103,0.00604418
1.38837,1.53103,0.00604391
1.38837,1.53102,0.00604364
1.72825,1.53103,0.00604338
1.72825,1.53104,0.00604311
1.4077,1.53103,0.00604284
1.4077,1.53103,0.00604258
1.14002,1.53101,0.00604233
1.14002,1.53099,0.00604208
1.14002,1.53098,0.00604184
1.14002,1.53096,0.00604159
1.14002,1.53094,0.00604135
1.14002,1.53092,0.0060411
0.801395,1.53089,0.00604092
0.801395,1.53086,0.00604074
0.801395,1.53083,0.00604056
0.915408,1.5308,0.00604035
0.915408,1.53077,0.00604014
0.796077,1.53074,0.00603996
1.54758,1.53074,0.00603969
1.54758,1.53074,0.00603942
1.34118,1.53073,0.00603915
1.27584,1.53072,0.00603889
0.779918,1.53069,0.00603872
0.356008,1.53063,0.00603868
0.356008,1.53058,0.00603864
0.356008,1.53053,0.00603859
0.356008,1.53047,0.00603855
0.356008,1.53042,0.00603851
0.356008,1.53037,0.00603847
0.356008,1.53032,0.00603843
0.356008,1.53026,0.00603839
1.03074,1.53024,0.00603816
1.03074,1.53022,0.00603793
1.03074,1.5302,0.0060377
1.2649,1.53019,0.00603744
1.2649,1.53017,0.00603718
1.2649,1.53016,0.00603692
1.2649,1.53015,0.00603667
1.2649,1.53014,0.00603641
1.2649,1.53013,0.00603615
0.906546,1.5301,0.00603594
1.06683,1.53008,0.00603571
1.09007,1.53006,0.00603547
1.09007,1.53004,0.00603523
1.09007,1.53002,0.00603499
1.09007,1.53,0.00603476
1.09007,1.52998,0.00603452
1.09007,1.52996,0.00603428
0.635411,1.52992,0.00603414
0.635411,1.52988,0.00603401
0.635411,1.52984,0.00603387
0.635411,1.5298,0.00603373
0.635411,1.52976,0.00603359
0.635411,1.52972,0.00603346
0.635411,1.52968,0.00603332
0.856657,1.52965,0.00603312
0.856657,1.52962,0.00603293
1.18693,1.5296,0.00603268
1.18693,1.52959,0.00603243
1.12331,1.52957,0.00603219
1.71309,1.52958,0.00603192
1.71309,1.52959,0.00603166
0.932243,1.52956,0.00603145
0.932243,1.52953,0.00603124
0.932243,1.52951,0.00603103
1.43619,1.5295,0.00603076
1.7098,1.52951,0.00603049
1.7098,1.52952,0.00603023
1.8669,1.52953,0.00602998
1.8669,1.52955,0.00602973
0.765262,1.52951,0.00602956
0.765262,1.52948,0.00602938
0.854604,1.52945,0.00602919
0.854604,1.52942,0.006029
0.993931,1.5294,0.00602877
0.993931,1.52937,0.00602855
0.993931,1.52935,0.00602833
0.731008,1.52931,0.00602817
0.731008,1.52928,0.006028
0.731008,1.52924,0.00602784
0.699213,1.5292,0.00602768
0.699213,1.52917,0.00602753
0.699213,1.52913,0.00602737
0.699213,1.52909,0.00602722
0.699213,1.52906,0.00602706
1.03289,1.52903,0.00602683
1.03903,1.52901,0.0060266
2.32046,1.52905,0.00602644
2.1893,1.52908,0.00602624
2.1893,1.52911,0.00602604
2.1893,1.52914,0.00602585
2.00369,1.52916,0.00602562
2.00369,1.52918,0.00602538
1.62998,1.52918,0.00602512
1.62998,1.52919,0.00602485
1.62998,1.52919,0.00602458
1.62998,1.5292,0.00602431
1.62998,1.5292,0.00602405
1.62998,1.5292,0.00602378
1.68526,1.52921,0.00602351
2.64935,1.52926,0.00602345
2.64935,1.52931,0.00602339
2.64935,1.52936,0.00602333
2.20467,1.52939,0.00602314
1.75007,1.5294,0.00602288
1.31984,1.52939,0.00602261
1.31984,1.52938,0.00602235
1.31984,1.52937,0.00602209
1.48251,1.52937,0.00602182
1.71345,1.52938,0.00602156
1.71345,1.52939,0.0060213
0.688751,1.52935,0.00602114
1.35798,1.52934,0.00602088
1.01335,1.52932,0.00602066
1.01335,1.5293,0.00602043
1.01335,1.52927,0.00602021
0.402466,1.52922,0.00602015
0.402466,1.52917,0.00602009
0.402466,1.52912,0.00602003
0.402466,1.52907,0.00601997
0.402466,1.52902,0.00601991
0.402466,1.52897,0.00601985
0.402466,1.52892,0.0060198
0.402466,1.52887,0.00601974
0.402466,1.52882,0.00601968
1.32934,1.52881,0.00601942
1.32934,1.5288,0.00601915
1.32934,1.52879,0.00601889
1.32934,1.52879,0.00601863
0.546692,1.52874,0.00601852
1.76586,1.52875,0.00601826
1.67314,1.52876,0.006018
1.43918,1.52876,0.00601773
0.370611,1.5287,0.00601768
1.12696,1.52869,0.00601744
1.31221,1.52868,0.00601718
1.31221,1.52867,0.00601692
1.02992,1.52864,0.00601669
0.826784,1.52861,0.00601651
1.47275,1.52861,0.00601624
1.47275,1.52861,0.00601597
1.47275,1.52861,0.0060157
1.47275,1.5286,0.00601544
1.47363,1.5286,0.00601517
1.47363,1.5286,0.0060149
1.47363,1.5286,0.00601463
1.47363,1.52859,0.00601437
1.47363,1.52859,0.0060141
2.00858,1.52861,0.00601387
1.10595,1.52859,0.00601363
0.596729,1.52855,0.00601351
0.596729,1.52851,0.00601338
1.74485,1.52852,0.00601312
1.74485,1.52853,0.00601286
1.74485,1.52854,0.0060126
1.74485,1.52855,0.00601234
1.88132,1.52856,0.00601209
1.88132,1.52858,0.00601185
2.76573,1.52864,0.00601183
2.76573,1.52869,0.00601182
2.76573,1.52875,0.0060118
2.84786,1.5288,0.00601182
3.9021,1.52891,0.00601248
3.58775,1.529,0.00601291
3.66922,1.5291,0.0060134
3.90563,1.5292,0.00601406
3.90563,1.52931,0.00601472
3.90563,1.52941,0.00601539
3.90563,1.52952,0.00601605
3.74429,1.52962,0.00601659
2.81395,1.52968,0.00601659
2.81395,1.52973,0.0060166
2.05916,1.52976,0.00601637
0.898516,1.52973,0.00601617
0.819426,1.5297,0.00601599
1.00773,1.52967,0.00601577
0.56106,1.52963,0.00601565
0.56106,1.52959,0.00601554
0.56106,1.52954,0.00601543
0.56106,1.5295,0.00601531
1.07909,1.52948,0.00601508
1.65148,1.52949,0.00601481
1.96304,1.52951,0.00601458
2.22204,1.52954,0.00601439
1.86478,1.52955,0.00601414
1.86478,1.52957,0.00601389
1.86478,1.52958,0.00601364
1.86478,1.5296,0.00601339
2.46024,1.52964,0.00601327
1.79355,1.52965,0.00601301
1.79355,1.52966,0.00601275
2.21374,1.52969,0.00601256
2.21374,1.52972,0.00601237
2.21374,1.52975,0.00601218
2.24866,1.52978,0.006012
2.70255,1.52984,0.00601196
2.70255,1.52989,0.00601192
1.73483,1.5299,0.00601166
1.73483,1.52991,0.0060114
1.73483,1.52992,0.00601114
1.71887,1.52992,0.00601088
1.54651,1.52992,0.00601061
1.54651,1.52993,0.00601034
1.83951,1.52994,0.00601009
1.64379,1.52994,0.00600983
1.50069,1.52994,0.00600956
1.50069,1.52994,0.00600929
2.08469,1.52997,0.00600908
2.08469,1.52999,0.00600886
2.08469,1.53002,0.00600864
1.3194,1.53001,0.00600838
0.991769,1.52998,0.00600816
0.991769,1.52996,0.00600794
0.762591,1.52992,0.00600777
0.593913,1.52988,0.00600765
0.593913,1.52984,0.00600753
0.593913,1.5298,0.00600741
0.593913,1.52976,0.00600728
0.593913,1.52972,0.00600716
1.89059,1.52973,0.00600691
2.00875,1.52975,0.00600668
1.99649,1.52977,0.00600645
2.27954,1.52981,0.00600628
2.51043,1.52985,0.00600617
3.13611,1.52992,0.00600633
3.13611,1.52999,0.00600648
3.13611,1.53007,0.00600664
1.54996,1.53007,0.00600637
1.54996,1.53007,0.00600611
1.54391,1.53007,0.00600584
0.850957,1.53004,0.00600565
0.779795,1.53,0.00600548
0.665745,1.52997,0.00600533
1.00998,1.52994,0.00600511
1.71715,1.52995,0.00600485
2.11315,1.52998,0.00600464
0.813378,1.52995,0.00600446
0.813378,1.52991,0.00600427
0.813378,1.52988,0.00600409
0.813378,1.52985,0.00600391
0.813378,1.52982,0.00600373
0.813378,1.52979,0.00600354
0.846572,1.52976,0.00600335
0.846572,1.52973,0.00600316
0.744187,1.52969,0.006003
0.744187,1.52966,0.00600283
0.482056,1.52961,0.00600275
0.482056,1.52956,0.00600266
0.482056,1.52952,0.00600257
0.482056,1.52947,0.00600249
0.482056,1.52942,0.0060024
0.482056,1.52938,0.00600232
0.482056,1.52933,0.00600223
0.482056,1.52928,0.00600214
0.482056,1.52924,0.00600206
0.482056,1.52919,0.00600197
0.482056,1.52915,0.00600188
0.942758,1.52912,0.00600167
0.924706,1.52909,0.00600147
1.31971,1.52908,0.00600121
1.31971,1.52907,0.00600095
1.31971,1.52906,0.00600069
1.31971,1.52906,0.00600043
1.31971,1.52905,0.00600017
1.31971,1.52904,0.00599991
1.08557,1.52902,0.00599968
1.70872,1.52903,0.00599942
2.33596,1.52906,0.00599926
2.33596,1.5291,0.0059991
2.33596,1.52913,0.00599894
2.33596,1.52917,0.00599878
2.33596,1.5292,0.00599862
2.33596,1.52924,0.00599846
1.14969,1.52922,0.00599822
1.14969,1.52921,0.00599798
0.907872,1.52918,0.00599778
0.997935,1.52915,0.00599756
0.997935,1.52913,0.00599734
0.997935,1.52911,0.00599712
0.997935,1.52908,0.0059969
0.997935,1.52906,0.00599668
0.997935,1.52904,0.00599646
0.997935,1.52901,0.00599624
0.997935,1.52899,0.00599602
0.997935,1.52897,0.0059958
1.16758,1.52895,0.00599556
1.55654,1.52895,0.00599529
1.55654,1.52895,0.00599503
1.1836,1.52894,0.00599478
0.736267,1.5289,0.00599462
0.736267,1.52887,0.00599446
0.736267,1.52883,0.00599429
0.736267,1.5288,0.00599413
0.736267,1.52876,0.00599397
0.736267,1.52873,0.00599381
0.672615,1.52869,0.00599366
1.66165,1.5287,0.0059934
1.87549,1.52871,0.00599315
1.87549,1.52873,0.00599291
1.87549,1.52874,0.00599266
1.87549,1.52876,0.00599242
1.87549,1.52877,0.00599217
2.80586,1.52883,0.00599217
3.24414,1.5289,0.00599239
2.03836,1.52893,0.00599216
2.03836,1.52895,0.00599194
1.80884,1.52896,0.00599169
1.80884,1.52897,0.00599144
1.73536,1.52898,0.00599118
0.774166,1.52895,0.00599101
0.65421,1.52891,0.00599087
1.15688,1.52889,0.00599062
0.748935,1.52886,0.00599046
0.748935,1.52883,0.00599029
0.759069,1.52879,0.00599012
0.759069,1.52876,0.00598996
0.759069,1.52872,0.00598979
0.759069,1.52869,0.00598962
0.582008,1.52865,0.0059895
1.32332,1.52864,0.00598924
1.0998,1.52862,0.00598901
1.16453,1.5286,0.00598877
1.47184,1.5286,0.0059885
0.44983,1.52855,0.00598843
0.944895,1.52853,0.00598822
0.834628,1.5285,0.00598803
0.834628,1.52847,0.00598785
0.834628,1.52844,0.00598766
0.834628,1.52841,0.00598747
0.834628,1.52837,0.00598729
0.834628,1.52834,0.0059871
1.3835,1.52834,0.00598684
1.3835,1.52833,0.00598658
1.3835,1.52832,0.00598632
1.3835,1.52832,0.00598606
1.40176,1.52831,0.00598579
1.69874,1.52832,0.00598553
1.69874,1.52833,0.00598528
1.67865,1.52833,0.00598501
0.937641,1.52831,0.00598481
1.30995,1.5283,0.00598455
1.41299,1.52829,0.00598429
1.74562,1.5283,0.00598403
1.94373,1.52832,0.0059838
2.33537,1.52836,0.00598364
1.3714,1.52835,0.00598338
0.8741,1.52832,0.00598318
0.8741,1.52829,0.00598299
0.8741,1.52826,0.00598279
0.791889,1.52823,0.00598262
2.26887,1.52826,0.00598244
2.26887,1.5283,0.00598227
2.26887,1.52833,0.00598209
2.88795,1.52839,0.00598213
2.88795,1.52845,0.00598217
2.88795,1.52851,0.0059822
1.54781,1.52851,0.00598194
1.54781,1.52851,0.00598168
1.54781,1.52851,0.00598141
1.39178,1.52851,0.00598115
1.46412,1.5285,0.00598089
1.56358,1.5285,0.00598062
1.81963,1.52852,0.00598037
1.81963,1.52853,0.00598012
1.66343,1.52854,0.00597986
1.78678,1.52855,0.00597961
1.78678,1.52856,0.00597936
1.68258,1.52857,0.0059791
0.80117,1.52853,0.00597892
0.80117,1.5285,0.00597874
0.80117,1.52847,0.00597856
0.789095,1.52844,0.00597839
0.421605,1.52839,0.00597833
0.421605,1.52834,0.00597826
1.01321,1.52832,0.00597804
1.01321,1.52829,0.00597782
0.95821,1.52827,0.00597761
0.95821,1.52824,0.0059774
1.45223,1.52824,0.00597714
1.45223,1.52824,0.00597687
1.45223,1.52823,0.00597661
1.45223,1.52823,0.00597635
2.33848,1.52827,0.00597619
2.56212,1.52831,0.0059761
1.85971,1.52833,0.00597586
2.03704,1.52835,0.00597563
2.03704,1.52837,0.00597541
2.03704,1.52839,0.00597519
2.88831,1.52845,0.00597523
3.41219,1.52854,0.00597554
3.01235,1.5286,0.00597564
2.97915,1.52867,0.00597572
2.97915,1.52873,0.00597579
2.97915,1.52879,0.00597587
3.27166,1.52887,0.0059761
1.76597,1.52888,0.00597585
2.32021,1.52892,0.00597569
2.15601,1.52894,0.00597549
2.23231,1.52897,0.00597531
2.23231,1.529,0.00597512
2.61679,1.52905,0.00597505
2.28387,1.52909,0.00597488
2.28387,1.52912,0.00597471
1.92735,1.52914,0.00597447
1.92735,1.52915,0.00597423
1.71964,1.52916,0.00597398
2.6894,1.52921,0.00597393
2.81193,1.52927,0.00597394
2.47679,1.52931,0.00597382
1.95064,1.52933,0.00597359
1.95064,1.52935,0.00597335
1.42183,1.52934,0.00597309
1.00672,1.52932,0.00597287
1.00672,1.5293,0.00597265
0.956895,1.52927,0.00597244
0.956895,1.52925,0.00597223
0.956895,1.52922,0.00597202
1.54622,1.52922,0.00597176
0.89972,1.5292,0.00597156
0.89972,1.52917,0.00597136
0.89972,1.52914,0.00597116
1.54492,1.52914,0.0059709
2.52993,1.52919,0.0059708
2.49844,1.52923,0.00597069
2.49844,1.52927,0.00597058
2.49844,1.52931,0.00597047
2.49844,1.52936,0.00597036
2.49844,1.5294,0.00597025
2.51066,1.52944,0.00597014
2.51066,1.52948,0.00597004
2.51066,1.52953,0.00596993
2.51066,1.52957,0.00596982
3.17441,1.52964,0.00597
3.66746,1.52974,0.00597048
3.48582,1.52982,0.00597083
3.85461,1.52993,0.00597145
3.06704,1.52999,0.00597157
2.83581,1.53005,0.00597158
2.83581,1.53011,0.00597159
2.83581,1.53017,0.00597161
3.07994,1.53023,0.00597173
2.7435,1.53029,0.00597171
2.7435,1.53034,0.00597169
2.7435,1.53039,0.00597166
2.7435,1.53045,0.00597164
2.7321,1.5305,0.00597161
2.7321,1.53055,0.00597158
2.48847,1.5306,0.00597147
1.74099,1.5306,0.00597121
2.25778,1.53064,0.00597103
2.72804,1.53069,0.005971
2.65608,1.53074,0.00597095
2.44312,1.53078,0.00597082
1.03903,1.53076,0.00597059
1.03903,1.53074,0.00597037
1.03903,1.53071,0.00597015
1.03903,1.53069,0.00596992
1.49681,1.53069,0.00596966
1.49681,1.53069,0.0059694
1.34944,1.53068,0.00596914
1.34944,1.53067,0.00596889
1.85797,1.53069,0.00596864
1.21907,1.53067,0.00596839
0.674153,1.53064,0.00596825
0.674153,1.5306,0.00596811
1.21586,1.53058,0.00596786
1.86146,1.5306,0.00596762
1.4599,1.5306,0.00596736
1.4599,1.53059,0.00596709
1.4599,1.53059,0.00596683
1.50162,1.53059,0.00596657
1.67804,1.5306,0.00596631
1.67804,1.5306,0.00596605
0.923442,1.53058,0.00596585
1.35902,1.53057,0.00596559
1.35902,1.53056,0.00596534
1.35902,1.53055,0.00596508
1.35902,1.53054,0.00596482
0.715589,1.53051,0.00596467
0.715589,1.53047,0.00596451
0.683349,1.53044,0.00596437
0.683349,1.5304,0.00596422
0.683349,1.53036,0.00596408
0.683349,1.53032,0.00596393
0.683349,1.53029,0.00596378
0.683349,1.53025,0.00596364
1.15075,1.53023,0.0059634
1.15075,1.53022,0.00596316
1.5757,1.53022,0.0059629
1.5757,1.53022,0.00596264
1.5757,1.53022,0.00596238
1.5757,1.53022,0.00596212
1.92458,1.53024,0.00596188
1.34772,1.53023,0.00596162
1.34772,1.53023,0.00596137
1.34772,1.53022,0.00596111
0.967672,1.53019,0.0059609
0.967672,1.53017,0.00596069
0.967672,1.53014,0.00596048
0.967672,1.53012,0.00596027
0.94417,1.53009,0.00596006
0.94417,1.53007,0.00595986
0.94417,1.53004,0.00595965
0.94417,1.53002,0.00595945
0.94417,1.52999,0.00595924
1.0523,1.52997,0.00595901
1.40841,1.52996,0.00595876
1.40841,1.52996,0.0059585
1.40841,1.52995,0.00595824
2.68086,1.53,0.00595819
2.77756,1.53006,0.00595818
2.77756,1.53011,0.00595817
2.77756,1.53017,0.00595816
3.41571,1.53025,0.00595847
3.6203,1.53034,0.00595892
3.97844,1.53045,0.00595962
2.66388,1.5305,0.00595957
2.66388,1.53055,0.00595951
2.66388,1.5306,0.00595946
2.77091,1.53065,0.00595944
2.5437,1.5307,0.00595935
1.86135,1.53071,0.0059591
2.43726,1.53075,0.00595898
3.35247,1.53083,0.00595925
3.35247,1.53091,0.00595952
3.1116,1.53098,0.00595966
3.08244,1.53105,0.00595979
3.08244,1.53112,0.00595992
2.87093,1.53118,0.00595995
2.81949,1.53123,0.00595995
2.87323,1.53129,0.00595998
2.87323,1.53135,0.00596001
2.87323,1.53141,0.00596004
2.87323,1.53147,0.00596007
2.87323,1.53153,0.0059601
2.87323,1.53158,0.00596012
2.87323,1.53164,0.00596015
1.77159,1.53165,0.0059599
1.77159,1.53166,0.00595965
1.77159,1.53167,0.0059594
1.37519,1.53167,0.00595914
1.37519,1.53166,0.00595888
1.37519,1.53165,0.00595863
1.37519,1.53165,0.00595837
1.98957,1.53167,0.00595814
1.17335,1.53165,0.0059579
0.776335,1.53162,0.00595773
0.776335,1.53159,0.00595756
0.753134,1.53155,0.0059574
0.796073,1.53152,0.00595723
0.796073,1.53149,0.00595705
0.796073,1.53146,0.00595688
0.796073,1.53142,0.00595671
