x,y,z
2.50096,8.13337,-5.63225
0.780099,5.78153,-3.04467
1.67411,5.7015,-5.16238
2.59151,5.2506,-2.23329
1.72278,1.47987,-2.25261
-1.53765,2.91255,-2.83938
-1.48501,2.17578,-2.9949
1.43042,3.18023,-3.82548
-0.904135,3.73573,-4.87126
-2.96273,1.31687,-6.66677
-3.08428,-0.158648,-9.04398
-4.34189,-0.720715,-8.23239
-3.76529,0.646158,-8.17752
-5.17806,-1.22375,-6.42799
-4.53734,-1.54006,-4.4382
-4.49788,-2.22237,-7.045
-4.18999,-1.97978,-9.31027
-3.27116,-5.40686,-7.42737
-4.69707,-4.77072,-7.00498
-4.95069,-2.42669,-5.0732
-5.26331,-0.736459,-5.94028
-4.89215,-0.848543,-6.82215
-3.24913,0.974875,-1.01433
-0.956162,0.503053,-1.42377
0.917975,-1.85207,-3.26457
0.418881,-0.433041,-4.00079
1.33754,-0.178388,-4.8114
1.34283,-0.935854,-4.43
-1.01765,1.34757,-3.78838
0.966396,1.5878,-4.38954
0.609408,0.595304,-1.56291
0.0239212,1.15505,-1.38925
-0.929422,-0.629543,-1.20365
0.754271,-1.44321,1.42128
1.63079,-1.7443,2.74837
0.853199,-2.28583,-1.78002
0.545546,0.991455,-6.19822
-1.33188,1.105,-4.39672
-1.73886,-0.78839,-1.47336
-1.03993,0.181175,-3.6858
-2.48458,-0.919269,-3.7263
-2.90169,-2.16395,-5.45086
-2.17055,-3.29917,-8.3134
-5.02922,-5.77012,-6.1202
-5.26408,-5.12259,-5.02727
-6.93336,-1.95083,-4.57951
-3.46936,-0.000549926,-1.85972
-2.97633,0.0433932,-3.09564
-0.437568,-2.22142,-4.62495
0.237801,-2.71663,-3.38648
2.56941,-2.03499,-3.32862
1.41091,-0.542005,-3.01655
0.54793,-1.05155,-3.09159
0.0389711,0.239337,-1.64715
0.670586,3.01602,3.15386
1.95187,0.661016,2.13875
0.673242,-2.20368,4.27007
-0.170085,1.75589,4.28552
-1.21603,2.6911,4.50496
-3.26348,1.43869,4.90899
-4.7764,1.28063,4.41705
-3.645,-0.0246536,5.81087
-2.14489,1.49729,4.19203
-2.16934,0.0363645,4.35508
-0.435978,0.868067,5.82304
-1.03758,3.99881,6.92433
-3.02747,3.23351,6.43276
-4.38633,0.793837,6.96346
-3.92908,1.03192,6.40258
-4.18911,2.2696,5.59392
-1.80235,1.32439,4.85897
-1.53557,1.85339,5.29819
0.707184,2.05634,5.22173
1.04731,-0.118295,7.02462
-2.1651,-0.880074,5.62833
-1.91328,-0.777314,6.80882
-0.346722,0.690369,8.03242
-3.01917,0.843375,6.69166
-6.06514,1.29871,4.5869
-6.1217,2.95985,3.65579
-4.71661,1.24586,2.78279
-3.67798,-1.16497,3.60264
-0.986887,-1.62772,4.35594
-1.82517,-0.0382202,4.08777
-2.61117,-2.50037,4.04769
-6.44877,-1.80695,5.24243
-4.65808,-2.38369,5.13986
-5.75893,-2.36014,6.36783
-5.1173,-2.43121,3.82239
-3.49724,-1.84875,1.85381
-5.41162,-1.3941,2.13362
-4.10078,-1.20236,4.02571
-4.81928,-1.46005,4.8636
-4.20464,2.27337,4.45218
-3.33158,1.03963,4.03014
-1.79526,-1.07218,3.52719
0.341172,0.637063,3.01974
-0.183839,0.136997,3.32559
-1.73914,-1.09332,4.94071
-1.304,1.22725,5.17398
0.578585,1.22392,3.35022
-0.599836,1.63007,2.89598
1.00844,1.17464,2.04745
-0.263139,-2.17769,-1.37836
-0.911853,-2.8325,-3.51336
1.5296,-2.43177,-3.37438
2.64358,-1.8178,-4.42962
2.27658,-0.0693314,-3.20641
-0.485437,-0.617205,-5.14952
0.314532,-1.11037,-3.92342
1.82252,-0.0154518,-3.1064
1.03175,-0.415878,-2.18414
2.0836,-0.234906,-1.69622
1.64061,2.30587,-3.59171
