x,y,z
1.89434,-1.35241,-0.90204
1.23395,0.925051,1.16897
-1.17306,0.560024,-0.832313
-1.83126,-1.65383,1.84897
-1.00926,0.916982,4.2304
-1.07927,1.38147,4.57252
-2.69802,-0.0923375,4.77191
-3.26191,1.10988,2.05389
-2.94618,3.42307,2.35909
-3.46227,1.26376,4.3393
-1.91172,-1.35407,1.88105
0.563069,-1.18008,2.57656
2.43551,-2.10137,3.20457
0.614023,-3.76692,1.78645
2.75765,-1.73043,2.18623
2.8382,-1.50349,3.90403
3.37527,-0.297563,2.11652
1.7781,0.110845,4.09064
-0.181531,2.17991,1.32997
0.885741,-0.520124,1.49364
-0.885841,-1.60612,2.46036
0.169042,0.30213,1.10267
1.1363,1.16042,3.20285
-0.109384,0.572647,0.634085
0.134666,-0.253695,1.50391
0.214039,-2.27708,1.63004
0.331956,-2.76605,1.2312
0.894143,-1.05832,-1.50515
0.824977,-2.68797,-3.21863
-0.577647,-0.734033,-2.56473
-1.42039,-3.22187,-2.81197
-1.90005,-0.37265,-4.0767
-0.309662,-0.578887,-4.3622
-0.557669,-0.528537,-4.31902
-0.155543,1.11662,-5.75066
-2.78142,0.363153,-3.66996
-1.63075,-0.438534,-4.05892
0.0228842,0.699238,-2.61512
-1.67879,-1.00346,-2.79835
-0.390568,-0.676488,-3.37727
-2.3207,-3.20523,-2.22721
-1.40116,-0.372938,-4.9345
-2.38803,1.23373,-5.71959
-4.86347,1.47744,-3.46191
-4.58544,-0.773813,-2.93177
-2.70005,-1.74576,-5.59739
-3.00849,-0.0429768,-4.1983
-2.90191,-0.0503943,-4.16952
-2.1609,-2.71536,-3.53503
-0.280625,-2.10031,-4.91138
1.32743,0.524156,-4.78126
0.635964,2.11991,-3.60185
-1.95658,1.67156,-5.7544
0.84549,0.252857,-4.48138
1.725,1.19394,-2.26624
2.89839,2.77223,-0.551525
3.27078,1.58626,1.83215
1.64521,1.45169,2.47277
3.99159,-0.87359,4.92925
1.50056,0.169604,7.10543
-1.33968,2.66773,5.58969
-1.1701,3.41429,3.06298
-0.347777,1.85201,1.57045
-1.40041,1.61402,1.93753
-1.06568,-0.877909,4.21738
