x,y,z
-0.391469,-0.496248,-0.980583
-0.403124,0.28558,-1.5
-0.130944,0.886578,-1.68614
-0.232026,1.24894,-2.3046
0.163422,1.82028,-1.46774
0.0384249,0.81036,-1.23366
0.118975,1.11123,-1.3089
-1.28581,1.39935,-0.553178
-0.730518,2.61013,-0.309214
-0.963688,1.91227,-1.19276
-0.442215,2.11747,-1.53908
-0.517128,-0.153798,-0.95728
-0.462822,-0.641691,-1.04878
0.244367,-0.89756,-0.67221
0.459241,-0.389451,0.197496
0.723862,0.678667,-0.0531706
0.892365,-0.312288,0.875559
1.21375,-0.20623,1.05773
1.53184,-0.574738,0.588343
1.27567,-0.114724,1.25709
0.78592,0.393791,1.29553
1.42419,0.0893218,1.04528
-0.0825798,-0.824518,1.43918
-0.368888,-2.02627,0.582893
0.962852,-2.21647,0.773184
-0.099731,-1.7908,1.82906
0.498536,-1.38659,2.6398
-1.09726,-1.58546,1.61972
-1.40829,-1.98636,1.7384
-1.60488,-1.57694,1.16784
-0.690831,-1.11388,1.69718
0.98267,-0.0492413,2.02828
1.52776,-0.369769,0.814559
0.789504,-0.525952,1.73138
1.37924,1.15896,0.987724
1.78769,1.15392,1.05971
0.340021,0.569646,0.43823
0.14455,0.143345,0.0599759
0.352003,-0.225302,0.357161
0.273145,0.0798706,-0.169515
1.27042,0.285625,0.879696
1.58342,0.858293,1.1941
1.65517,1.50679,0.601985
1.5631,0.643245,0.729468
2.3825,0.400033,0.300732
1.81882,1.25427,1.52361
0.73016,0.443779,2.48412
0.396004,1.12538,2.13249
-0.0183406,1.38623,1.87297
0.18292,2.42059,2.70505
-0.252464,2.08139,3.79238
-0.301047,0.0478674,3.28529
-0.368972,-0.72668,2.66158
0.180678,-1.05324,2.67961
0.947262,-0.745178,3.51023
0.00509476,-2.64879,2.60983
-0.103103,-1.20532,0.797855
0.572648,-0.762574,0.0477466
-0.357573,-0.0382252,0.885145
-0.0672674,-0.0510752,0.519019
-0.0434683,0.17133,0.508243
0.556904,0.0106568,-0.0952617
-0.441347,0.186892,-0.75033
-0.265099,0.828178,0.405795
-0.946382,1.35967,0.610285
-1.0323,0.499148,0.742152
-1.0292,-0.402579,-0.742101
-0.259597,-0.429413,-0.963505
0.985114,1.07937,-0.156878
1.43849,0.643646,0.471412
1.02476,1.09895,1.40522
1.25751,0.825941,0.979739
0.502929,1.32654,0.613129
1.25009,0.635101,-0.122762
1.43454,0.75292,0.0667536
0.796293,0.748021,1.08822
1.31256,-0.150274,1.96784
0.137885,-0.344441,1.40347
0.601324,0.758982,0.545075
-0.113561,0.722122,0.262159
-0.00819652,-0.145319,0.00833755
0.880031,-0.133965,0.359644
0.443664,-0.700363,0.018714
0.874641,0.886648,-0.638002
1.95501,-0.196547,-0.0958307
1.66396,-0.293739,-0.541284
2.11215,-0.147786,-0.34543
1.62554,0.328467,-0.196046
1.31286,0.728867,0.505646
1.3814,0.344454,0.256986
0.402892,0.370426,0.118162
-0.0522918,0.429639,0.178226
0.0850733,0.168227,0.421243
-0.519734,-0.412336,-0.575462
-0.261629,-0.463293,-0.454111
-0.465437,0.360844,-0.555727
0.590494,0.179484,-0.432353
0.5794,0.332693,-0.818642
1.65368,0.126661,-0.0785138
1.09744,-0.529435,-0.789355
1.45082,-0.0357895,-0.0278026
1.07494,-0.411875,-0.463144
1.08903,-0.360913,-0.454351
0.264203,0.110362,0.294296
0.795867,-0.84274,0.369933
0.83227,-0.705725,1.29098
0.807115,-1.09296,1.58008
0.906862,-0.975964,1.97377
0.699722,-1.63991,1.41988
-0.325205,-0.990323,2.10077
0.404271,-1.36207,1.48619
1.43607,-1.39138,1.02394
-0.376559,-1.93576,2.0977
0.611737,-2.09882,2.20224
0.895474,-0.613679,2.3166
0.374017,-1.78748,2.98436
0.745344,-1.58179,2.63974
1.86367,-1.51611,2.09963
1.60746,-0.870989,2.27455
0.882779,-0.0551079,2.00918
1.27243,0.440997,1.90302
1.21306,0.365267,1.90073
1.97487,2.10349,1.11916
0.894521,2.02243,0.753017
1.02499,1.84543,-0.270971
0.669909,0.162717,-0.23967
-0.658914,0.648333,-0.175854
-0.388135,0.920357,0.314318
-0.584479,0.232198,-0.248678
-0.934659,0.424367,0.109541
-0.315036,1.00278,0.660236
-0.383654,1.75143,0.876574
-0.720993,1.29609,-0.184561
-0.907826,0.407164,0.0935311
-0.422002,0.011882,-0.603092
-1.03663,-0.234783,-0.481886
-0.789192,0.618399,0.621473
0.21473,0.540004,0.568011
0.200438,-0.185934,-0.886354
0.93566,0.167771,-0.759027
0.293917,0.887792,-0.19683
0.30916,1.57719,0.093959
-0.659512,1.32997,-0.753032
-1.0486,2.27558,-2.03742
-1.02732,1.14643,-2.83496
-0.282008,0.835794,-2.0626
-0.623167,0.60748,-1.93263
-0.941446,1.22001,-1.55662
-1.19555,2.72098,0.448997
-0.203744,1.80358,0.470609
-0.223031,1.56504,0.503584
-0.592616,0.748468,0.612519
0.0475077,-0.229205,1.53557
1.04536,0.0825533,1.44132
-0.377528,-1.17042,0.305665
-0.478604,-0.958379,0.649366
0.0103136,-0.916349,0.609007
