L2,generation
2.23383,4787
2.23383,4788
2.23383,4789
2.22931,4790
2.22931,4791
2.22931,4792
2.22931,4793
2.22931,4794
2.22931,4795
2.22931,4796
2.22931,4797
2.22931,4798
2.22931,4799
2.22931,4800
2.22931,4801
2.22931,4802
2.23725,4803
2.22931,4804
2.23725,4805
2.23725,4806
2.30488,4807
2.30488,4808
2.30488,4809
2.30488,4810
3.04279,4811
2.23273,4812
2.23273,4813
2.23273,4814
2.23273,4815
2.23273,4816
2.23273,4817
2.23273,4818
2.23273,4819
2.23273,4820
2.23273,4821
4.94844,4822
4.94844,4823
5.45149,4824
2.47056,4825
2.24575,4826
2.22993,4827
2.22993,4828
2.22993,4829
2.22993,4830
2.22993,4831
2.22993,4832
2.22993,4833
2.22993,4834
2.22993,4835
2.22993,4836
2.22993,4837
2.22993,4838
2.23273,4839
2.23273,4840
2.24222,4841
2.24222,4842
2.24222,4843
2.24222,4844
2.24222,4845
2.24222,4846
2.24222,4847
2.24445,4848
2.24445,4849
2.24445,4850
2.27534,4851
2.27534,4852
2.27534,4853
2.27534,4854
2.27534,4855
2.27534,4856
2.45646,4857
2.41391,4858
2.41391,4859
2.41631,4860
2.41631,4861
2.42933,4862
2.41246,4863
2.41246,4864
2.41246,4865
2.41246,4866
2.39773,4867
2.41074,4868
2.23925,4869
2.25274,4870
2.27155,4871
2.27155,4872
2.27155,4873
2.27202,4874
2.27155,4875
2.27142,4876
2.28444,4877
2.23096,4878
2.23096,4879
2.23096,4880
2.23096,4881
2.23096,4882
2.23096,4883
2.23096,4884
2.23096,4885
2.23096,4886
2.23096,4887
2.23096,4888
2.23096,4889
2.23096,4890
2.23096,4891
2.23096,4892
2.24398,4893
2.22829,4894
2.22829,4895
2.22829,4896
2.22829,4897
2.22829,4898
2.22829,4899
2.22829,4900
2.23096,4901
2.23096,4902
2.22829,4903
2.23096,4904
2.23096,4905
2.23096,4906
2.23096,4907
2.23096,4908
2.23096,4909
2.23828,4910
2.23548,4911
2.23548,4912
2.23548,4913
2.23548,4914
2.23828,4915
2.4028,4916
2.25377,4917
2.72882,4918
2.72882,4919
2.72882,4920
2.72882,4921
2.72882,4922
2.72882,4923
2.72882,4924
2.72882,4925
2.72882,4926
2.72882,4927
5.21628,4928
5.21628,4929
5.21628,4930
5.71933,4931
4.02358,4932
3.95618,4933
2.95205,4934
2.28383,4935
2.26082,4936
2.26082,4937
2.26082,4938
2.23992,4939
2.23992,4940
2.23992,4941
2.26082,4942
2.26082,4943
2.26082,4944
2.26082,4945
2.26082,4946
2.26082,4947
2.26082,4948
2.26082,4949
2.26082,4950
2.26082,4951
2.26082,4952
2.26082,4953
2.26082,4954
2.26082,4955
2.26082,4956
2.26082,4957
2.31597,4958
2.31597,4959
2.30598,4960
2.30598,4961
2.30598,4962
2.30598,4963
2.30598,4964
2.30598,4965
2.30598,4966
2.30598,4967
3.00073,4968
7.30475,4969
7.30475,4970
7.30475,4971
7.65543,4972
6.64477,4973
2.68848,4974
2.26591,4975
2.26591,4976
2.26591,4977
2.26591,4978
2.26591,4979
2.26591,4980
2.26591,4981
2.26591,4982
2.26591,4983
2.26591,4984
2.26591,4985
2.26591,4986
2.26591,4987
2.26591,4988
2.26591,4989
2.26591,4990
2.26591,4991
2.26591,4992
2.26591,4993
2.26591,4994
2.26591,4995
3.28514,4996
3.28514,4997
3.28291,4998
2.34175,4999
2.34175,5000
2.34175,5001
2.34175,5002
2.34175,5003
2.34175,5004
2.34175,5005
2.34175,5006
2.26426,5007
2.26426,5008
2.26426,5009
2.26426,5010
2.26426,5011
2.26426,5012
2.26426,5013
2.26426,5014
2.26426,5015
2.27728,5016
2.25791,5017
2.25791,5018
2.25791,5019
2.26426,5020
2.26426,5021
2.25918,5022
2.25918,5023
2.25918,5024
2.25918,5025
2.25918,5026
2.25918,5027
2.25918,5028
2.25918,5029
2.25918,5030
2.25918,5031
2.25918,5032
2.26185,5033
2.25918,5034
2.25918,5035
2.25918,5036
2.25918,5037
2.25918,5038
2.27219,5039
2.25918,5040
2.25918,5041
2.25918,5042
2.25918,5043
2.25918,5044
2.25918,5045
2.22829,5046
2.22829,5047
2.22829,5048
2.26471,5049
2.26471,5050
2.26471,5051
2.26471,5052
2.26471,5053
2.27014,5054
2.27014,5055
2.27014,5056
2.27014,5057
2.28315,5058
2.2485,5059
2.23096,5060
2.23096,5061
2.23096,5062
2.23096,5063
2.23096,5064
2.23096,5065
2.23096,5066
2.23096,5067
2.23096,5068
2.23096,5069
2.23096,5070
2.23096,5071
2.23096,5072
2.23096,5073
2.23096,5074
2.23096,5075
2.23096,5076
2.23096,5077
2.23096,5078
2.23096,5079
2.23096,5080
2.23096,5081
2.23096,5082
2.23096,5083
2.23096,5084
2.23649,5085
2.23649,5086
2.23649,5087
2.24381,5088
2.23649,5089
2.24381,5090
2.23649,5091
2.23649,5092
2.23649,5093
2.23649,5094
2.23649,5095
2.23649,5096
2.23649,5097
2.23649,5098
2.24381,5099
2.25682,5100
2.23382,5101
2.23382,5102
2.23382,5103
2.23382,5104
2.23382,5105
2.23382,5106
2.23382,5107
2.23382,5108
2.23382,5109
2.23382,5110
2.23382,5111
2.23382,5112
2.23382,5113
2.23382,5114
2.23382,5115
2.23382,5116
2.24381,5117
2.24381,5118
2.24381,5119
2.24381,5120
2.25682,5121
2.23382,5122
2.23382,5123
2.23382,5124
2.23382,5125
2.23382,5126
2.23382,5127
2.23382,5128
2.23382,5129
2.23382,5130
2.23382,5131
2.23382,5132
2.23382,5133
2.23382,5134
2.23382,5135
2.24255,5136
2.24255,5137
2.24255,5138
2.2593,5139
2.25682,5140
2.23382,5141
2.23382,5142
2.23382,5143
2.23382,5144
2.22829,5145
2.22829,5146
2.23382,5147
2.23382,5148
2.23382,5149
2.23382,5150
2.23382,5151
2.23382,5152
2.23382,5153
2.24255,5154
2.24255,5155
2.23878,5156
2.23878,5157
2.23519,5158
2.24255,5159
2.24255,5160
2.24255,5161
2.24255,5162
2.24255,5163
2.24255,5164
2.24255,5165
2.24255,5166
2.24255,5167
2.24255,5168
2.24255,5169
2.27232,5170
2.23878,5171
2.23828,5172
2.23382,5173
2.23382,5174
2.23382,5175
2.23382,5176
2.23382,5177
2.23382,5178
2.23382,5179
2.23382,5180
2.23382,5181
2.23382,5182
2.23382,5183
2.23382,5184
2.23382,5185
2.23382,5186
2.22829,5187
2.22829,5188
2.22829,5189
2.2336,5190
2.23325,5191
2.23325,5192
2.2336,5193
2.23325,5194
2.22829,5195
2.2336,5196
2.82879,5197
2.82879,5198
3.37484,5199
2.79854,5200
2.2336,5201
2.2336,5202
2.2336,5203
2.2336,5204
2.2336,5205
2.2336,5206
2.23519,5207
2.23519,5208
2.23519,5209
2.23519,5210
2.23519,5211
2.23519,5212
2.80121,5213
2.79854,5214
2.79854,5215
2.23024,5216
2.22487,5217
2.22487,5218
2.22487,5219
2.23789,5220
2.22487,5221
2.22487,5222
2.22487,5223
2.22487,5224
2.22487,5225
2.22487,5226
2.22487,5227
2.22487,5228
2.22487,5229
2.22487,5230
2.22487,5231
2.22487,5232
2.22487,5233
2.22487,5234
2.22487,5235
2.22487,5236
2.22487,5237
2.22487,5238
2.22487,5239
2.22487,5240
2.22487,5241
2.22754,5242
2.23789,5243
2.22487,5244
2.22487,5245
2.22487,5246
2.22487,5247
2.22487,5248
2.22487,5249
2.22487,5250
2.22487,5251
2.22487,5252
2.22487,5253
2.22487,5254
2.22487,5255
3.12723,5256
2.8647,5257
2.8647,5258
2.82978,5259
2.82978,5260
3.92186,5261
3.0105,5262
3.0105,5263
2.22983,5264
2.22983,5265
2.22487,5266
2.22487,5267
2.22487,5268
2.22487,5269
2.9612,5270
3.0105,5271
2.9612,5272
2.9612,5273
2.9612,5274
2.9612,5275
2.9612,5276
2.9612,5277
2.9612,5278
2.9612,5279
2.9612,5280
3.00344,5281
3.00344,5282
3.00344,5283
3.55963,5284
3.55963,5285
3.55963,5286
3.55963,5287
6.74733,5288
6.74733,5289
6.65428,5290
8.09747,5291
6.78205,5292
6.7531,5293
6.7531,5294
6.69265,5295
6.69265,5296
6.69265,5297
6.69265,5298
6.69265,5299
6.69265,5300
6.69265,5301
7.61915,5302
2.22487,5303
2.22487,5304
2.22487,5305
2.22487,5306
2.22487,5307
2.22487,5308
2.22487,5309
2.22983,5310
2.22487,5311
2.22487,5312
2.22487,5313
2.22487,5314
2.23926,5315
2.22754,5316
2.22754,5317
2.32746,5318
3.17262,5319
2.24106,5320
2.24106,5321
2.24106,5322
2.24106,5323
2.24106,5324
2.24106,5325
2.24106,5326
2.24106,5327
2.24602,5328
2.24602,5329
2.24602,5330
2.24602,5331
2.24602,5332
2.24602,5333
2.24602,5334
2.24602,5335
2.24602,5336
2.24602,5337
2.24602,5338
2.25138,5339
2.25138,5340
2.25138,5341
2.35551,5342
2.35551,5343
2.35551,5344
2.35551,5345
5.61448,5346
5.61448,5347
5.61448,5348
5.61448,5349
5.61448,5350
5.61448,5351
5.73235,5352
2.6822,5353
2.56433,5354
2.5246,5355
2.40178,5356
2.40178,5357
2.40178,5358
2.40178,5359
2.40178,5360
2.40178,5361
2.40673,5362
2.40673,5363
2.40673,5364
2.40673,5365
2.40178,5366
2.40178,5367
2.40178,5368
2.40178,5369
2.40673,5370
2.40673,5371
2.40673,5372
2.40673,5373
2.56521,5374
2.56521,5375
2.59208,5376
2.56433,5377
2.56433,5378
2.56433,5379
2.56433,5380
2.56433,5381
2.56433,5382
2.56433,5383
2.56433,5384
2.88093,5385
2.9988,5386
2.55938,5387
2.55938,5388
2.55938,5389
2.55938,5390
2.55938,5391
2.45039,5392
2.32757,5393
2.32757,5394
2.32757,5395
2.32757,5396
2.32757,5397
2.32757,5398
2.32757,5399
2.33253,5400
2.32757,5401
2.32757,5402
2.33253,5403
2.33253,5404
2.33253,5405
2.33253,5406
2.33253,5407
2.33253,5408
2.33253,5409
2.33253,5410
2.33253,5411
2.33253,5412
2.33253,5413
2.33253,5414
2.33253,5415
2.33253,5416
2.33253,5417
2.33253,5418
2.35175,5419
2.35175,5420
2.45039,5421
2.32716,5422
2.22983,5423
2.22983,5424
2.22983,5425
2.22983,5426
2.3222,5427
2.3222,5428
2.3222,5429
2.3222,5430
2.3222,5431
2.3222,5432
2.3222,5433
2.3222,5434
2.3222,5435
2.3222,5436
2.37286,5437
2.3222,5438
2.3222,5439
2.3222,5440
2.3222,5441
2.45566,5442
2.45566,5443
2.45566,5444
2.45566,5445
2.45566,5446
2.48654,5447
2.61502,5448
2.45566,5449
2.45566,5450
2.45566,5451
2.45566,5452
2.45566,5453
2.45566,5454
2.45566,5455
2.45566,5456
2.45566,5457
2.45566,5458
2.45566,5459
2.47091,5460
2.43514,5461
2.43514,5462
2.43514,5463
2.43514,5464
2.43514,5465
2.43514,5466
2.43514,5467
2.43514,5468
2.43514,5469
2.45566,5470
2.45566,5471
2.45566,5472
2.45566,5473
2.45566,5474
2.45566,5475
2.45566,5476
2.33093,5477
2.32716,5478
2.32716,5479
2.32716,5480
2.32716,5481
2.32665,5482
2.3222,5483
2.3222,5484
2.3222,5485
2.3222,5486
2.3222,5487
2.3222,5488
2.3222,5489
2.3222,5490
2.3222,5491
2.33515,5492
2.3222,5493
2.3448,5494
2.3448,5495
2.3448,5496
2.35782,5497
2.25938,5498
2.25044,5499
2.25044,5500
2.24746,5501
2.23519,5502
2.23291,5503
2.23024,5504
2.23024,5505
2.23024,5506
2.23206,5507
2.23024,5508
2.23024,5509
2.23024,5510
2.23206,5511
2.23024,5512
2.23024,5513
2.23024,5514
2.23291,5515
2.23291,5516
2.23024,5517
2.23024,5518
2.23024,5519
2.23024,5520
2.23024,5521
2.23291,5522
2.23024,5523
2.23024,5524
2.23024,5525
2.23468,5526
2.23468,5527
2.23468,5528
2.23468,5529
2.24101,5530
2.24101,5531
2.24101,5532
2.24101,5533
2.689,5534
2.67812,5535
2.689,5536
2.689,5537
2.24101,5538
2.24101,5539
2.24101,5540
2.24101,5541
2.24101,5542
2.25403,5543
2.23382,5544
2.23382,5545
2.23382,5546
2.23382,5547
2.23382,5548
2.23382,5549
2.23096,5550
2.23096,5551
2.23649,5552
2.24101,5553
2.24101,5554
2.24101,5555
2.24101,5556
2.24101,5557
2.24101,5558
2.24101,5559
2.24101,5560
2.24101,5561
2.24101,5562
2.24101,5563
2.24101,5564
2.25403,5565
2.23649,5566
2.23649,5567
2.23649,5568
2.23649,5569
2.23649,5570
2.23649,5571
2.23649,5572
2.23649,5573
2.23649,5574
2.23649,5575
2.24101,5576
2.24101,5577
2.24101,5578
2.24101,5579
2.24101,5580
2.24101,5581
2.24101,5582
2.24101,5583
2.24101,5584
2.24101,5585
2.32297,5586
2.30123,5587
2.30123,5588
2.30123,5589
2.30123,5590
2.30123,5591
2.30123,5592
2.30123,5593
2.30123,5594
2.2957,5595
2.2957,5596
2.30123,5597
2.2957,5598
2.2957,5599
2.30123,5600
2.3039,5601
2.3039,5602
2.3039,5603
2.3039,5604
2.3039,5605
2.3039,5606
2.3039,5607
2.36092,5608
2.36092,5609
2.36092,5610
2.37393,5611
2.35825,5612
2.30386,5613
2.24951,5614
2.23382,5615
2.23382,5616
2.23382,5617
2.23382,5618
2.23382,5619
2.23382,5620
2.23382,5621
2.23382,5622
2.23382,5623
2.23382,5624
2.23382,5625
2.23382,5626
2.23382,5627
2.23382,5628
2.23382,5629
2.23382,5630
2.23382,5631
2.23382,5632
2.23382,5633
2.23382,5634
2.23382,5635
2.23382,5636
2.23382,5637
2.23382,5638
2.23382,5639
2.23382,5640
2.23382,5641
2.23382,5642
2.23382,5643
2.24684,5644
2.22829,5645
2.23024,5646
2.22829,5647
2.22829,5648
2.23024,5649
2.23024,5650
2.23024,5651
2.23024,5652
2.22829,5653
2.23096,5654
2.23024,5655
2.23382,5656
2.23024,5657
2.23096,5658
2.23096,5659
2.23024,5660
2.23096,5661
2.23096,5662
2.23096,5663
2.24101,5664
2.24101,5665
2.24101,5666
2.24101,5667
2.24101,5668
2.24101,5669
2.23649,5670
2.23649,5671
2.23649,5672
2.23649,5673
2.23649,5674
2.23649,5675
2.8048,5676
2.8048,5677
2.85226,5678
2.85226,5679
2.85226,5680
2.85226,5681
2.85733,5682
2.87034,5683
2.23547,5684
2.23547,5685
2.23547,5686
2.23547,5687
2.23547,5688
2.23547,5689
2.23547,5690
2.23382,5691
2.23382,5692
2.23382,5693
2.23547,5694
2.23188,5695
2.23188,5696
2.23188,5697
2.24381,5698
2.23826,5699
2.23826,5700
2.23826,5701
2.23826,5702
2.23826,5703
2.24381,5704
2.24381,5705
2.23649,5706
2.23649,5707
2.23649,5708
2.23649,5709
2.23649,5710
2.23649,5711
2.56459,5712
2.56459,5713
2.92429,5714
2.92429,5715
2.92429,5716
2.92429,5717
2.92429,5718
2.80816,5719
2.80816,5720
2.80816,5721
2.92429,5722
2.92429,5723
2.92429,5724
2.92429,5725
2.93731,5726
2.23649,5727
2.23382,5728
2.23382,5729
2.23382,5730
2.23382,5731
2.23382,5732
2.23291,5733
2.23291,5734
2.23291,5735
2.23291,5736
2.23382,5737
2.23382,5738
2.23291,5739
2.23547,5740
2.23649,5741
2.23649,5742
2.23649,5743
2.30444,5744
2.23382,5745
2.23382,5746
2.23382,5747
2.23382,5748
2.23382,5749
2.23382,5750
2.23382,5751
2.23382,5752
2.22829,5753
2.22829,5754
2.23382,5755
2.23382,5756
2.23382,5757
2.23382,5758
2.23382,5759
2.23382,5760
2.24684,5761
2.23382,5762
2.23382,5763
2.23382,5764
2.23382,5765
2.23382,5766
2.22829,5767
2.22829,5768
2.22829,5769
2.22829,5770
2.23291,5771
2.22829,5772
2.22829,5773
2.22829,5774
2.22829,5775
2.22829,5776
2.23382,5777
2.23382,5778
2.23382,5779
2.23382,5780
2.23382,5781
2.23649,5782
2.23382,5783
2.23649,5784
2.23649,5785
2.23382,5786
2.23382,5787
2.23382,5788
2.23382,5789
2.23382,5790
2.24951,5791
2.23382,5792
2.23382,5793
2.23382,5794
2.23382,5795
2.23382,5796
2.23382,5797
2.23382,5798
2.23382,5799
2.23382,5800
2.23382,5801
2.23382,5802
2.23382,5803
2.23382,5804
2.23382,5805
2.23382,5806
2.23382,5807
2.23382,5808
2.23382,5809
2.23382,5810
2.23382,5811
2.23382,5812
2.23382,5813
2.23382,5814
2.24684,5815
2.23024,5816
2.23024,5817
2.23024,5818
2.23024,5819
2.23024,5820
2.23024,5821
2.23024,5822
2.23024,5823
2.23382,5824
2.23382,5825
2.23382,5826
2.23382,5827
2.23382,5828
2.23382,5829
2.23382,5830
2.23382,5831
2.23382,5832
2.23382,5833
2.23382,5834
2.23382,5835
2.23382,5836
2.23382,5837
2.23382,5838
2.24684,5839
2.23382,5840
2.23382,5841
2.23382,5842
2.23382,5843
2.23382,5844
2.23382,5845
2.23382,5846
2.23382,5847
2.23382,5848
2.23382,5849
2.23382,5850
2.35169,5851
2.23382,5852
2.23382,5853
2.23382,5854
2.23382,5855
2.23382,5856
2.23382,5857
2.23382,5858
2.23382,5859
2.23382,5860
2.23382,5861
2.23382,5862
2.24821,5863
2.23649,5864
2.23649,5865
2.23649,5866
2.23649,5867
2.23649,5868
2.23649,5869
2.23649,5870
2.23649,5871
2.23649,5872
2.23649,5873
2.23649,5874
2.23649,5875
2.23649,5876
2.23649,5877
2.25497,5878
2.25497,5879
2.39497,5880
2.39497,5881
2.39497,5882
2.39497,5883
2.51283,5884
2.23291,5885
2.23291,5886
2.22983,5887
2.22487,5888
2.22487,5889
2.22487,5890
2.22487,5891
2.22487,5892
2.22487,5893
2.22487,5894
2.22487,5895
2.22487,5896
2.22487,5897
2.25545,5898
2.2727,5899
2.4155,5900
2.4155,5901
2.25545,5902
2.35537,5903
2.35537,5904
2.4155,5905
2.35537,5906
2.4155,5907
2.4155,5908
2.4155,5909
2.4155,5910
2.4155,5911
2.4155,5912
2.4155,5913
2.61412,5914
2.46518,5915
2.46518,5916
2.93235,5917
2.93235,5918
3.20945,5919
3.20945,5920
5.01328,5921
5.01328,5922
5.01328,5923
5.01328,5924
5.27563,5925
2.72689,5926
2.68277,5927
2.52731,5928
2.68277,5929
2.52731,5930
2.46443,5931
2.47744,5932
2.46557,5933
2.46557,5934
2.46557,5935
2.46557,5936
2.46557,5937
2.46557,5938
2.45385,5939
2.45385,5940
2.71079,5941
2.25153,5942
2.22983,5943
2.22983,5944
2.22754,5945
2.22487,5946
2.22754,5947
2.22754,5948
2.22487,5949
2.22487,5950
2.22754,5951
2.22754,5952
2.22754,5953
2.23096,5954
2.23096,5955
2.23096,5956
2.25153,5957
2.24268,5958
2.24268,5959
2.3281,5960
2.3281,5961
2.3281,5962
2.35305,5963
2.35305,5964
2.35305,5965
2.35305,5966
2.35305,5967
2.35305,5968
2.35305,5969
2.35305,5970
2.35305,5971
2.35305,5972
2.35305,5973
2.35305,5974
2.35305,5975
3.65171,5976
2.35305,5977
2.37568,5978
3.36377,5979
6.16295,5980
6.16295,5981
2.35305,5982
2.77849,5983
4.18398,5984
4.18398,5985
4.22791,5986
5.97038,5987
5.97038,5988
5.97038,5989
5.97038,5990
5.97038,5991
7.08117,5992
4.22791,5993
3.29189,5994
3.29189,5995
4.03752,5996
2.45921,5997
2.44392,5998
2.43436,5999
2.43436,6000
2.43436,6001
2.44392,6002
2.44392,6003
2.4256,6004
2.45057,6005
2.45057,6006
2.45057,6007
2.49573,6008
2.45057,6009
2.42776,6010
2.49573,6011
2.61311,6012
2.49573,6013
2.61311,6014
2.61311,6015
2.61311,6016
2.63578,6017
2.63578,6018
2.66899,6019
2.66899,6020
2.66899,6021
2.66899,6022
2.66899,6023
2.66899,6024
2.66899,6025
2.66899,6026
3.22901,6027
2.69384,6028
2.83043,6029
2.83043,6030
2.83043,6031
2.83043,6032
2.83043,6033
4.75852,6034
3.11241,6035
3.09704,6036
2.4984,6037
2.48905,6038
2.44101,6039
2.44101,6040
2.44101,6041
2.48731,6042
2.48731,6043
2.48731,6044
2.48731,6045
2.48731,6046
2.48731,6047
2.48731,6048
2.43272,6049
2.43272,6050
2.43272,6051
2.43272,6052
2.43272,6053
2.59014,6054
2.62305,6055
2.62305,6056
2.61824,6057
2.35004,6058
2.35004,6059
2.35004,6060
2.61447,6061
2.47559,6062
2.47559,6063
2.47292,6064
2.47292,6065
2.47292,6066
2.47292,6067
2.45292,6068
2.45292,6069
2.42861,6070
2.41068,6071
2.41571,6072
2.41068,6073
2.40839,6074
2.41068,6075
2.41068,6076
2.41068,6077
2.42011,6078
2.42011,6079
2.42011,6080
2.44848,6081
2.58989,6082
2.40572,6083
2.40572,6084
2.40572,6085
2.40572,6086
2.40572,6087
2.40572,6088
2.40572,6089
2.40572,6090
2.40572,6091
2.40572,6092
2.40572,6093
2.40572,6094
2.40572,6095
2.40572,6096
2.41445,6097
2.41445,6098
2.41445,6099
2.41445,6100
2.41445,6101
2.41445,6102
2.41445,6103
2.59374,6104
2.3626,6105
2.29177,6106
2.3626,6107
2.34958,6108
2.34958,6109
2.3688,6110
2.3688,6111
2.48667,6112
2.3626,6113
2.3626,6114
2.41445,6115
2.41445,6116
2.41445,6117
2.3626,6118
2.3626,6119
3.87917,6120
4.01485,6121
3.043,6122
2.95498,6123
3.13758,6124
3.07163,6125
2.35387,6126
2.35387,6127
2.89992,6128
2.33325,6129
2.34581,6130
2.34581,6131
2.8198,6132
2.8198,6133
2.8198,6134
4.69595,6135
3.49058,6136
3.42682,6137
3.42682,6138
3.62284,6139
2.47181,6140
2.68122,6141
2.68122,6142
2.68122,6143
2.68122,6144
2.97605,6145
2.97605,6146
2.97605,6147
2.97605,6148
2.97605,6149
2.97605,6150
2.97605,6151
2.97605,6152
2.97605,6153
3.25613,6154
3.43856,6155
3.58771,6156
3.58771,6157
3.68069,6158
3.68069,6159
3.68069,6160
3.68069,6161
4.4707,6162
4.45456,6163
4.8918,6164
6.84999,6165
2.27841,6166
2.27841,6167
2.27841,6168
2.27841,6169
2.27841,6170
2.27841,6171
2.27841,6172
2.27841,6173
2.27841,6174
2.27841,6175
2.46375,6176
2.46375,6177
2.46375,6178
2.46375,6179
2.46375,6180
2.46375,6181
4.32608,6182
4.32608,6183
7.62797,6184
7.75219,6185
7.75219,6186
7.75219,6187
7.75241,6188
7.26027,6189
7.26027,6190
7.25476,6191
6.94548,6192
6.51501,6193
6.05757,6194
6.04529,6195
6.05038,6196
6.03923,6197
4.14751,6198
2.56152,6199
2.36446,6200
2.35144,6201
2.35144,6202
2.34746,6203
2.28403,6204
2.28403,6205
2.28403,6206
2.28403,6207
2.28403,6208
2.28403,6209
2.28403,6210
2.28403,6211
2.28403,6212
2.28403,6213
2.34746,6214
2.34746,6215
2.34746,6216
2.34581,6217
2.35144,6218
2.35144,6219
2.35144,6220
2.35144,6221
2.35144,6222
2.35144,6223
2.35144,6224
2.35144,6225
2.35144,6226
2.35144,6227
2.36446,6228
2.3264,6229
2.3264,6230
2.3264,6231
2.3264,6232
2.34746,6233
2.3453,6234
2.27789,6235
2.29091,6236
2.28403,6237
2.28005,6238
2.27789,6239
2.27509,6240
2.27509,6241
2.27509,6242
2.27509,6243
2.23887,6244
2.23887,6245
2.23887,6246
2.23887,6247
2.23887,6248
2.23887,6249
2.23887,6250
2.25189,6251
2.23887,6252
2.23489,6253
2.23273,6254
2.22993,6255
2.22993,6256
2.22993,6257
2.22993,6258
2.23273,6259
2.23273,6260
2.23273,6261
2.22993,6262
2.23273,6263
2.23273,6264
2.23273,6265
2.23273,6266
2.23273,6267
2.23273,6268
2.23273,6269
2.23273,6270
2.24619,6271
2.24619,6272
2.23273,6273
2.23273,6274
2.23273,6275
2.23273,6276
2.23273,6277
2.23273,6278
2.23273,6279
2.23273,6280
2.24619,6281
2.23273,6282
2.23273,6283
2.23273,6284
2.23273,6285
2.23273,6286
2.23273,6287
2.23273,6288
2.83988,6289
2.83988,6290
2.83988,6291
2.83988,6292
2.83988,6293
7.31675,6294
7.31675,6295
7.31452,6296
6.83376,6297
6.79078,6298
6.76395,6299
6.17573,6300
6.76395,6301
6.76167,6302
6.759,6303
6.759,6304
6.759,6305
6.759,6306
6.65708,6307
6.65708,6308
6.65708,6309
6.65708,6310
6.65708,6311
6.65708,6312
6.76167,6313
6.65708,6314
6.65708,6315
6.65708,6316
6.65708,6317
6.65708,6318
6.79248,6319
6.65708,6320
6.27503,6321
5.84234,6322
5.79063,6323
5.79063,6324
4.60776,6325
4.60776,6326
4.60776,6327
4.60776,6328
4.60776,6329
5.79063,6330
5.79063,6331
5.79063,6332
5.79063,6333
5.79063,6334
5.79063,6335
5.79063,6336
5.79577,6337
5.79577,6338
5.83972,6339
5.83972,6340
5.83972,6341
5.83972,6342
5.83972,6343
5.83972,6344
6.22636,6345
5.97598,6346
6.15808,6347
6.78712,6348
6.90006,6349
6.58108,6350
6.21697,6351
6.57841,6352
6.57841,6353
6.56639,6354
5.91547,6355
5.61422,6356
5.49985,6357
5.48683,6358
5.48683,6359
5.48683,6360
5.48683,6361
5.48683,6362
5.48683,6363
5.48683,6364
5.48683,6365
5.48683,6366
5.48683,6367
5.48683,6368
5.48683,6369
5.48683,6370
5.48683,6371
5.48683,6372
5.48683,6373
5.48683,6374
5.48683,6375
5.48683,6376
5.48683,6377
5.48683,6378
5.48683,6379
5.48683,6380
5.48683,6381
5.50964,6382
5.48683,6383
5.48683,6384
5.49985,6385
5.48683,6386
5.48683,6387
5.48683,6388
5.48683,6389
5.48683,6390
5.48683,6391
5.48683,6392
5.48683,6393
5.48683,6394
5.48683,6395
5.48683,6396
5.48683,6397
5.48683,6398
5.48683,6399
5.48683,6400
5.49675,6401
5.49675,6402
5.49675,6403
5.49675,6404
5.49675,6405
5.49675,6406
5.49675,6407
5.49675,6408
5.56315,6409
5.64531,6410
5.57617,6411
5.56049,6412
5.56049,6413
5.56049,6414
5.56049,6415
5.56049,6416
5.56049,6417
5.56049,6418
5.56049,6419
5.56049,6420
5.56049,6421
5.56049,6422
5.56049,6423
5.56049,6424
5.56049,6425
5.56049,6426
5.56049,6427
5.56049,6428
5.56049,6429
5.56049,6430
5.56049,6431
5.56049,6432
5.56049,6433
5.56049,6434
5.56049,6435
5.5757,6436
5.56049,6437
5.56049,6438
5.5735,6439
5.49985,6440
5.48683,6441
5.48683,6442
5.48683,6443
5.48683,6444
5.48683,6445
5.48683,6446
5.48683,6447
5.48683,6448
5.48683,6449
5.48683,6450
5.48683,6451
5.4895,6452
5.48683,6453
5.48683,6454
5.48683,6455
5.48683,6456
5.48683,6457
5.48683,6458
5.48683,6459
5.48683,6460
5.48683,6461
5.48683,6462
5.56049,6463
5.56315,6464
5.56315,6465
5.56315,6466
5.56315,6467
5.56315,6468
5.78451,6469
5.76752,6470
5.685,6471
5.5118,6472
5.49878,6473
5.49878,6474
5.49878,6475
5.49878,6476
5.49878,6477
5.49878,6478
5.49878,6479
5.49878,6480
5.49878,6481
5.49878,6482
5.49878,6483
5.49878,6484
5.49878,6485
5.50158,6486
5.49878,6487
5.49878,6488
5.51008,6489
5.49878,6490
5.49878,6491
5.49878,6492
5.5231,6493
5.5061,6494
5.5061,6495
5.5061,6496
5.5061,6497
5.5061,6498
5.5061,6499
5.5061,6500
5.5061,6501
5.5061,6502
5.5061,6503
5.5061,6504
5.5061,6505
5.5061,6506
5.5061,6507
5.5061,6508
5.5061,6509
5.5061,6510
5.5061,6511
5.5061,6512
6.14831,6513
5.49878,6514
5.49878,6515
5.49878,6516
5.49878,6517
5.49878,6518
5.49878,6519
5.49878,6520
5.49878,6521
5.49878,6522
5.49878,6523
5.49878,6524
5.49878,6525
5.49878,6526
5.49878,6527
5.49878,6528
5.49878,6529
5.49878,6530
5.49878,6531
5.49878,6532
5.49981,6533
5.49878,6534
5.50158,6535
5.49981,6536
