L2,generation
1.50037,25139
1.50037,25140
1.50037,25141
1.50037,25142
1.50037,25143
1.50037,25144
1.50037,25145
1.50037,25146
1.50037,25147
1.56655,25148
1.56655,25149
1.49423,25150
1.49423,25151
1.49423,25152
1.49423,25153
1.49423,25154
1.49423,25155
1.49423,25156
1.49423,25157
1.49423,25158
1.49423,25159
1.49423,25160
1.49423,25161
1.49423,25162
1.49423,25163
1.49423,25164
1.49423,25165
1.51546,25166
1.51546,25167
1.49423,25168
1.49423,25169
1.49423,25170
1.49423,25171
1.49423,25172
1.49423,25173
1.49423,25174
1.56655,25175
1.49423,25176
1.49423,25177
1.49423,25178
1.49423,25179
1.49423,25180
1.49423,25181
1.49423,25182
1.49423,25183
1.49423,25184
1.49423,25185
1.49423,25186
1.49423,25187
1.49423,25188
1.49423,25189
1.49423,25190
1.53276,25191
1.54963,25192
1.49423,25193
1.49423,25194
1.49423,25195
1.49423,25196
1.54963,25197
1.49423,25198
1.49423,25199
1.49423,25200
1.49423,25201
1.49423,25202
1.56655,25203
1.49423,25204
1.49423,25205
1.49423,25206
1.49423,25207
1.49423,25208
1.49423,25209
1.49423,25210
1.49423,25211
1.49423,25212
1.49423,25213
1.49423,25214
1.49423,25215
1.49423,25216
1.49423,25217
1.49423,25218
1.49423,25219
1.49423,25220
1.49423,25221
1.56655,25222
1.49423,25223
1.49423,25224
1.49423,25225
1.49423,25226
1.49423,25227
1.49423,25228
1.49423,25229
1.49423,25230
1.49423,25231
1.49423,25232
1.49423,25233
1.49423,25234
1.49423,25235
1.49423,25236
1.49423,25237
1.49423,25238
1.49423,25239
1.49423,25240
1.49423,25241
1.49423,25242
1.49423,25243
1.49423,25244
1.49423,25245
1.49423,25246
1.49423,25247
1.49423,25248
1.49423,25249
1.49423,25250
1.56655,25251
1.49423,25252
1.49423,25253
1.49423,25254
1.49423,25255
1.49423,25256
1.49423,25257
1.49423,25258
1.49423,25259
1.49423,25260
1.49423,25261
1.49423,25262
1.53276,25263
1.53276,25264
1.49423,25265
1.49423,25266
1.49423,25267
1.54963,25268
1.49423,25269
1.54963,25270
1.54963,25271
1.54963,25272
1.56655,25273
1.49423,25274
1.49423,25275
1.49423,25276
1.49423,25277
1.49423,25278
1.49423,25279
1.49423,25280
1.49423,25281
1.49423,25282
1.49423,25283
1.49423,25284
1.49423,25285
1.49423,25286
1.49423,25287
1.49423,25288
1.49423,25289
1.49423,25290
1.49423,25291
1.54959,25292
1.49423,25293
1.49423,25294
1.49423,25295
1.49423,25296
1.49423,25297
1.49423,25298
1.49423,25299
1.49423,25300
1.49423,25301
1.49423,25302
1.49423,25303
1.56655,25304
1.49423,25305
1.49423,25306
1.49423,25307
1.49423,25308
1.49423,25309
1.49423,25310
1.49423,25311
1.49423,25312
1.49423,25313
1.49423,25314
1.49423,25315
1.49423,25316
1.49423,25317
1.49423,25318
1.49423,25319
1.49423,25320
1.49423,25321
1.49423,25322
1.49423,25323
1.49423,25324
1.49423,25325
1.49423,25326
1.49423,25327
1.49423,25328
1.49423,25329
1.49423,25330
1.49423,25331
1.49423,25332
1.49423,25333
1.49423,25334
1.49423,25335
1.49423,25336
1.49423,25337
1.56655,25338
1.49423,25339
1.49423,25340
1.49423,25341
1.49423,25342
1.49423,25343
1.49423,25344
1.49423,25345
1.49423,25346
1.49423,25347
1.49423,25348
1.49423,25349
1.49423,25350
1.49423,25351
1.52381,25352
1.52381,25353
1.52381,25354
1.52381,25355
1.52381,25356
1.52381,25357
1.52381,25358
1.54959,25359
1.52381,25360
1.54959,25361
1.54959,25362
1.56655,25363
1.49423,25364
1.49423,25365
1.49423,25366
1.49423,25367
1.49423,25368
1.49423,25369
1.49423,25370
1.49423,25371
1.49423,25372
1.49423,25373
1.49423,25374
1.49423,25375
1.49423,25376
1.49423,25377
1.49423,25378
1.49423,25379
1.49423,25380
1.49423,25381
1.49423,25382
1.54702,25383
1.49423,25384
1.49423,25385
1.49423,25386
1.49423,25387
1.49423,25388
1.49423,25389
1.56655,25390
1.49423,25391
1.49423,25392
1.49423,25393
1.49423,25394
1.49423,25395
1.49423,25396
1.49423,25397
1.49423,25398
1.49423,25399
1.49423,25400
1.49423,25401
1.49423,25402
1.49423,25403
1.49423,25404
1.49423,25405
1.49423,25406
1.49423,25407
1.49423,25408
1.49423,25409
1.54963,25410
1.5178,25411
1.5178,25412
1.54278,25413
1.20122,25414
1.18705,25415
1.18705,25416
1.18705,25417
1.18705,25418
1.18705,25419
1.18705,25420
1.20827,25421
1.37757,25422
1.37298,25423
1.36828,25424
1.36481,25425
1.36481,25426
1.36481,25427
1.36481,25428
1.36481,25429
1.36828,25430
1.35724,25431
1.35255,25432
1.35255,25433
1.35367,25434
1.35367,25435
1.35367,25436
1.26446,25437
1.26446,25438
1.26446,25439
1.26446,25440
1.26446,25441
1.26492,25442
1.35423,25443
1.35255,25444
1.35255,25445
1.35255,25446
1.35255,25447
1.35255,25448
1.35255,25449
1.35255,25450
1.35255,25451
1.35255,25452
1.35255,25453
1.35301,25454
1.35301,25455
1.35301,25456
1.35301,25457
1.35255,25458
1.35255,25459
1.35255,25460
1.35255,25461
1.35715,25462
1.35255,25463
1.35255,25464
1.35255,25465
1.35255,25466
1.35255,25467
1.35255,25468
1.35255,25469
1.35255,25470
1.35255,25471
1.35255,25472
1.35255,25473
1.35255,25474
1.35724,25475
1.35724,25476
1.3577,25477
1.3577,25478
1.34623,25479
1.34623,25480
1.34623,25481
1.34623,25482
1.34623,25483
1.34623,25484
1.38872,25485
1.37601,25486
1.34623,25487
1.34623,25488
1.34623,25489
1.34623,25490
1.34623,25491
1.35757,25492
1.35757,25493
1.35757,25494
1.35757,25495
1.35757,25496
1.35757,25497
1.35757,25498
1.35757,25499
1.36566,25500
1.35724,25501
1.35724,25502
1.35724,25503
1.35724,25504
1.35724,25505
1.35724,25506
1.35724,25507
1.35724,25508
1.35724,25509
1.35724,25510
1.35724,25511
1.35724,25512
1.35724,25513
1.35724,25514
1.35724,25515
1.35724,25516
1.35724,25517
1.35724,25518
1.35724,25519
1.35724,25520
1.35724,25521
1.37601,25522
1.35757,25523
1.35757,25524
1.35757,25525
1.35757,25526
1.35757,25527
1.35757,25528
1.35757,25529
1.35757,25530
1.35757,25531
1.35757,25532
1.35757,25533
1.35757,25534
1.35757,25535
1.35757,25536
1.36889,25537
1.35757,25538
1.36566,25539
1.35715,25540
1.35255,25541
1.35255,25542
1.35255,25543
1.35255,25544
1.35255,25545
1.35255,25546
1.35255,25547
1.35255,25548
1.35255,25549
1.35255,25550
1.35255,25551
1.35255,25552
1.35255,25553
1.35255,25554
1.35255,25555
1.35255,25556
1.35255,25557
1.35255,25558
1.35255,25559
1.35255,25560
1.35255,25561
1.35255,25562
1.37601,25563
1.35757,25564
1.35255,25565
1.35757,25566
1.35255,25567
1.35255,25568
1.35255,25569
1.35255,25570
1.35757,25571
1.35757,25572
1.35757,25573
1.35757,25574
1.35757,25575
1.35757,25576
1.35757,25577
1.35757,25578
1.35757,25579
1.37232,25580
1.35757,25581
1.35757,25582
1.35757,25583
1.35757,25584
1.35757,25585
1.35757,25586
1.35757,25587
1.35757,25588
1.35757,25589
1.35757,25590
1.35757,25591
1.35757,25592
1.35757,25593
1.35757,25594
1.35757,25595
1.35757,25596
1.35757,25597
1.37601,25598
1.35757,25599
1.35757,25600
1.35757,25601
1.35757,25602
1.35757,25603
1.35757,25604
1.35757,25605
1.35757,25606
1.35757,25607
1.35757,25608
1.35757,25609
1.35757,25610
1.35757,25611
1.35757,25612
1.35757,25613
1.35757,25614
1.35757,25615
1.35757,25616
1.35757,25617
1.35757,25618
1.35757,25619
1.37601,25620
1.35757,25621
1.35757,25622
1.35757,25623
1.35757,25624
1.35757,25625
1.35757,25626
1.35757,25627
1.35757,25628
1.35757,25629
1.35757,25630
1.35757,25631
1.35757,25632
1.35757,25633
1.35757,25634
1.35757,25635
1.35757,25636
1.35757,25637
1.35757,25638
1.37232,25639
1.28578,25640
1.28578,25641
1.28578,25642
1.28578,25643
1.28578,25644
1.28578,25645
1.28578,25646
1.28578,25647
1.28578,25648
1.28578,25649
1.28578,25650
1.28578,25651
1.28578,25652
1.28578,25653
1.28578,25654
1.28578,25655
1.32598,25656
1.26354,25657
1.26354,25658
1.26354,25659
1.23202,25660
1.23202,25661
1.23202,25662
1.23202,25663
1.23202,25664
1.23202,25665
1.43951,25666
1.39099,25667
1.37601,25668
1.37601,25669
1.37601,25670
1.37601,25671
1.37601,25672
1.37601,25673
1.37601,25674
1.43069,25675
1.37601,25676
1.37601,25677
1.43069,25678
1.43069,25679
1.37601,25680
1.37601,25681
1.37601,25682
1.37601,25683
1.37601,25684
1.37601,25685
1.37601,25686
1.37601,25687
1.37601,25688
1.37601,25689
1.37601,25690
1.37601,25691
1.43069,25692
1.43069,25693
1.43069,25694
1.42383,25695
1.38081,25696
1.35959,25697
1.25645,25698
1.25645,25699
1.25645,25700
1.25645,25701
1.26712,25702
1.26712,25703
1.37846,25704
1.42962,25705
1.28774,25706
1.28774,25707
1.25645,25708
1.25645,25709
1.25645,25710
1.25645,25711
1.25645,25712
1.25645,25713
1.25645,25714
1.26712,25715
1.26712,25716
1.26712,25717
1.26712,25718
1.26712,25719
1.26712,25720
1.25645,25721
1.25645,25722
1.28774,25723
1.28774,25724
1.28774,25725
1.32674,25726
1.32674,25727
1.32674,25728
1.32674,25729
1.32674,25730
1.32674,25731
1.32674,25732
1.32674,25733
1.32674,25734
1.32674,25735
1.32674,25736
1.32674,25737
1.42608,25738
1.21848,25739
1.21848,25740
1.22915,25741
1.22915,25742
1.22915,25743
1.21848,25744
1.21848,25745
1.21848,25746
1.21848,25747
1.21848,25748
1.21848,25749
1.21848,25750
1.21848,25751
1.21848,25752
1.21848,25753
1.21848,25754
1.21848,25755
1.21848,25756
1.21848,25757
1.21848,25758
1.21848,25759
1.21848,25760
1.21848,25761
1.27384,25762
1.27934,25763
1.21848,25764
1.22915,25765
1.22915,25766
1.26991,25767
1.22915,25768
1.21848,25769
1.21848,25770
1.21848,25771
1.21848,25772
1.21848,25773
1.21848,25774
1.21848,25775
1.21848,25776
1.21848,25777
1.21848,25778
1.21848,25779
1.21848,25780
1.21848,25781
1.21848,25782
1.21848,25783
1.21848,25784
1.21848,25785
1.21848,25786
1.21848,25787
1.21848,25788
1.21848,25789
1.21848,25790
1.21848,25791
1.31089,25792
1.21848,25793
1.21848,25794
1.21848,25795
1.22915,25796
1.21848,25797
1.21848,25798
1.21848,25799
1.21848,25800
1.21848,25801
1.21848,25802
1.21848,25803
1.21848,25804
1.21848,25805
1.21848,25806
1.2298,25807
1.24047,25808
1.21848,25809
1.21848,25810
1.21848,25811
1.21848,25812
1.21848,25813
1.21848,25814
1.21848,25815
1.21848,25816
1.21848,25817
1.2298,25818
1.2298,25819
1.2298,25820
1.2298,25821
1.27331,25822
1.27331,25823
1.28398,25824
1.27266,25825
1.26199,25826
1.26199,25827
1.26199,25828
1.26199,25829
1.26199,25830
1.26199,25831
1.21848,25832
1.21848,25833
1.22915,25834
1.22915,25835
1.21848,25836
1.21848,25837
1.21848,25838
1.21848,25839
1.21848,25840
1.21848,25841
1.21848,25842
1.21848,25843
1.21848,25844
1.21848,25845
1.21848,25846
1.21848,25847
1.21848,25848
1.21848,25849
1.21848,25850
1.21848,25851
1.21848,25852
1.21848,25853
1.21848,25854
1.21848,25855
1.21848,25856
1.21848,25857
1.21848,25858
1.21848,25859
1.22915,25860
1.21848,25861
1.21848,25862
1.21848,25863
1.21848,25864
1.21848,25865
1.21848,25866
1.21848,25867
1.21848,25868
1.21848,25869
1.21848,25870
1.21848,25871
1.21848,25872
1.21848,25873
1.21848,25874
1.21848,25875
1.21848,25876
1.21848,25877
1.21848,25878
1.21848,25879
1.21848,25880
1.22915,25881
1.21848,25882
1.21848,25883
1.21848,25884
1.21848,25885
1.21848,25886
1.21848,25887
1.21848,25888
1.21848,25889
1.21848,25890
1.21848,25891
1.21848,25892
1.21848,25893
1.21848,25894
1.21848,25895
1.21848,25896
1.21848,25897
1.21848,25898
1.21848,25899
1.21848,25900
1.21848,25901
1.21848,25902
1.21848,25903
1.21848,25904
1.21848,25905
1.21848,25906
1.21848,25907
1.22915,25908
1.21848,25909
1.21848,25910
1.21848,25911
1.21848,25912
1.21848,25913
1.21848,25914
1.21848,25915
1.21848,25916
1.21848,25917
1.21848,25918
1.21848,25919
1.21848,25920
1.21848,25921
1.21848,25922
1.21848,25923
1.21848,25924
1.21848,25925
1.21848,25926
1.21848,25927
1.21848,25928
1.21848,25929
1.21848,25930
1.21848,25931
1.21848,25932
1.21848,25933
1.21848,25934
1.21848,25935
1.21848,25936
1.21848,25937
1.21848,25938
1.21848,25939
1.21848,25940
1.22915,25941
1.21848,25942
1.21848,25943
1.21848,25944
1.21848,25945
1.21848,25946
1.21848,25947
1.21848,25948
1.21848,25949
1.21848,25950
1.21848,25951
1.21848,25952
1.21848,25953
1.21848,25954
1.21848,25955
1.21848,25956
1.21848,25957
1.21848,25958
1.21848,25959
1.21848,25960
1.21848,25961
1.21848,25962
1.21848,25963
1.21848,25964
1.21848,25965
1.22915,25966
1.21848,25967
1.21848,25968
1.21848,25969
1.21848,25970
1.21848,25971
1.21848,25972
1.21848,25973
1.21848,25974
1.21848,25975
1.21848,25976
1.21848,25977
1.21848,25978
1.21848,25979
1.21848,25980
1.21848,25981
1.21848,25982
1.21848,25983
1.21848,25984
1.21848,25985
1.21848,25986
1.21848,25987
1.21848,25988
1.21848,25989
1.21848,25990
1.21848,25991
1.21848,25992
1.21848,25993
1.21848,25994
1.21848,25995
1.21848,25996
1.21848,25997
1.21848,25998
1.21848,25999
1.21848,26000
1.21848,26001
1.21848,26002
1.21848,26003
1.21848,26004
1.31215,26005
1.35169,26006
1.26508,26007
1.21848,26008
1.21848,26009
1.21848,26010
1.21848,26011
1.21848,26012
1.21848,26013
1.21848,26014
1.21848,26015
1.21848,26016
1.21848,26017
1.21848,26018
1.21848,26019
1.21848,26020
1.24977,26021
1.21848,26022
1.21848,26023
1.21848,26024
1.21848,26025
1.21848,26026
1.22915,26027
1.21848,26028
1.21848,26029
1.21848,26030
1.21848,26031
1.21848,26032
1.21848,26033
1.21848,26034
1.21848,26035
1.21848,26036
1.21848,26037
1.21848,26038
1.21848,26039
1.21848,26040
1.21848,26041
1.21848,26042
1.21848,26043
1.21848,26044
1.21848,26045
1.21848,26046
1.21848,26047
1.21848,26048
1.21848,26049
1.30675,26050
1.30675,26051
1.30675,26052
1.34102,26053
1.31742,26054
1.30675,26055
1.30675,26056
1.25441,26057
1.31742,26058
1.30675,26059
1.30675,26060
1.30675,26061
1.21848,26062
1.21848,26063
1.21848,26064
1.26361,26065
1.27384,26066
1.27384,26067
1.27384,26068
1.27384,26069
1.27384,26070
1.27384,26071
1.27384,26072
1.32923,26073
1.32923,26074
1.32923,26075
1.31901,26076
1.32923,26077
1.32923,26078
1.3399,26079
1.21848,26080
1.21848,26081
1.21848,26082
1.21848,26083
1.21848,26084
1.21848,26085
1.21848,26086
1.21848,26087
1.21848,26088
1.21848,26089
1.21848,26090
1.21848,26091
1.21848,26092
1.21848,26093
1.21848,26094
1.21848,26095
1.21848,26096
1.21848,26097
1.23307,26098
1.23307,26099
1.23307,26100
1.21848,26101
1.23307,26102
1.29001,26103
1.26044,26104
1.21848,26105
1.21848,26106
1.21848,26107
1.21848,26108
1.21848,26109
1.21848,26110
1.21848,26111
1.21848,26112
1.21848,26113
1.21848,26114
1.21848,26115
1.21848,26116
1.21848,26117
1.21848,26118
1.21848,26119
1.21848,26120
1.21848,26121
1.21848,26122
1.22915,26123
1.21848,26124
1.21848,26125
1.21848,26126
1.21848,26127
1.21848,26128
1.21848,26129
1.21848,26130
1.21848,26131
1.21848,26132
1.21848,26133
1.21848,26134
1.21848,26135
1.21848,26136
1.21848,26137
1.21848,26138
1.21848,26139
1.21848,26140
1.24977,26141
1.24977,26142
1.21848,26143
1.21848,26144
1.21848,26145
1.22915,26146
1.21848,26147
1.21848,26148
1.21848,26149
1.21848,26150
1.21848,26151
1.21848,26152
1.21848,26153
1.21848,26154
1.21848,26155
1.21848,26156
1.21848,26157
1.21848,26158
1.21848,26159
1.21848,26160
1.21848,26161
1.25441,26162
1.27934,26163
1.25441,26164
1.25441,26165
1.29465,26166
1.24977,26167
1.24977,26168
1.24977,26169
1.24977,26170
1.26361,26171
1.24977,26172
1.24977,26173
1.24977,26174
1.24977,26175
1.24977,26176
1.24977,26177
1.24977,26178
1.27934,26179
1.24977,26180
1.27934,26181
1.24977,26182
1.24977,26183
1.26044,26184
1.21848,26185
1.21848,26186
1.21848,26187
1.21848,26188
1.21848,26189
1.21848,26190
1.21848,26191
1.21848,26192
1.21848,26193
1.21848,26194
1.21848,26195
1.21848,26196
1.21848,26197
1.23307,26198
1.23307,26199
1.23307,26200
1.23307,26201
1.24374,26202
1.23307,26203
1.23307,26204
1.23307,26205
1.23307,26206
1.23307,26207
1.23307,26208
1.23307,26209
1.23307,26210
1.23307,26211
1.23307,26212
1.23307,26213
1.23307,26214
1.23307,26215
1.23307,26216
1.23307,26217
1.23307,26218
1.26436,26219
1.26436,26220
1.27503,26221
1.23307,26222
1.23307,26223
1.23307,26224
1.23307,26225
1.23307,26226
1.23307,26227
1.23307,26228
1.23307,26229
1.23307,26230
1.23307,26231
1.23307,26232
1.24374,26233
1.23307,26234
1.23307,26235
1.23307,26236
1.23307,26237
1.24374,26238
1.23307,26239
1.23307,26240
1.23307,26241
1.23307,26242
1.23307,26243
1.23307,26244
1.23307,26245
1.26436,26246
1.23307,26247
1.23307,26248
1.23307,26249
1.23307,26250
1.23307,26251
1.23307,26252
1.23307,26253
1.27087,26254
1.23307,26255
1.23307,26256
1.23307,26257
1.27087,26258
1.23307,26259
1.23307,26260
1.24374,26261
1.23307,26262
1.23307,26263
1.23307,26264
1.23307,26265
1.23307,26266
1.23307,26267
1.23307,26268
1.23307,26269
1.23307,26270
1.23307,26271
1.24374,26272
1.22915,26273
1.21848,26274
1.21848,26275
1.21848,26276
1.21848,26277
1.21848,26278
1.21848,26279
1.21848,26280
1.21848,26281
1.21848,26282
1.21848,26283
1.21848,26284
1.21848,26285
1.21848,26286
1.21848,26287
1.21848,26288
1.23307,26289
1.23307,26290
1.23307,26291
1.23307,26292
1.26436,26293
1.23307,26294
1.24374,26295
1.23307,26296
1.23307,26297
1.23307,26298
1.23307,26299
1.23307,26300
1.23307,26301
1.23307,26302
1.23307,26303
1.23307,26304
1.23307,26305
1.23307,26306
1.23307,26307
1.23307,26308
1.23307,26309
1.23307,26310
1.23307,26311
1.24374,26312
1.23307,26313
1.23307,26314
1.23307,26315
1.23307,26316
1.23307,26317
1.23307,26318
1.23307,26319
1.23307,26320
1.23307,26321
1.23307,26322
1.23307,26323
1.23307,26324
1.23307,26325
1.23307,26326
1.23307,26327
1.23307,26328
1.23307,26329
1.24374,26330
1.23307,26331
1.22915,26332
1.21848,26333
1.21848,26334
1.21848,26335
1.21848,26336
1.21848,26337
1.21848,26338
1.21848,26339
1.22915,26340
1.21848,26341
1.21848,26342
1.21848,26343
1.21848,26344
1.21848,26345
1.21848,26346
1.21848,26347
1.21848,26348
1.21848,26349
1.21848,26350
1.21848,26351
1.21848,26352
1.21848,26353
1.25441,26354
1.25441,26355
1.26508,26356
1.21848,26357
1.21848,26358
1.21848,26359
1.21848,26360
1.21848,26361
1.21848,26362
1.21848,26363
1.21848,26364
1.21848,26365
1.21848,26366
1.21848,26367
1.21848,26368
1.22915,26369
1.21848,26370
1.21848,26371
1.21848,26372
1.21848,26373
1.21848,26374
1.21848,26375
1.21848,26376
1.21848,26377
1.21848,26378
1.21848,26379
1.21848,26380
1.21848,26381
1.21848,26382
1.21848,26383
1.21848,26384
1.21848,26385
1.21848,26386
1.21848,26387
1.21848,26388
1.21848,26389
1.21848,26390
1.22915,26391
1.21848,26392
1.21848,26393
1.21848,26394
1.21848,26395
1.21848,26396
1.21848,26397
1.21848,26398
1.21848,26399
1.21848,26400
1.21848,26401
1.21848,26402
1.21848,26403
1.21848,26404
1.21848,26405
1.21848,26406
1.34276,26407
1.36402,26408
1.21848,26409
1.21848,26410
1.21848,26411
1.21848,26412
1.21848,26413
1.21848,26414
1.21848,26415
1.21848,26416
1.21848,26417
1.21848,26418
1.21848,26419
1.21848,26420
1.21848,26421
1.21848,26422
1.21848,26423
1.21848,26424
1.21848,26425
1.21848,26426
1.21848,26427
1.21848,26428
1.21848,26429
1.21848,26430
1.21848,26431
1.22915,26432
1.21848,26433
1.21848,26434
1.21848,26435
1.21848,26436
1.21848,26437
1.21848,26438
1.21848,26439
1.21848,26440
1.21848,26441
1.21848,26442
1.21848,26443
1.21848,26444
1.21848,26445
1.21848,26446
1.24977,26447
1.24977,26448
1.24977,26449
1.25628,26450
1.25628,26451
1.38713,26452
1.2334,26453
1.2334,26454
1.2334,26455
1.2334,26456
1.2334,26457
1.2334,26458
1.2334,26459
1.2334,26460
1.2334,26461
1.2334,26462
1.2334,26463
1.2334,26464
1.2334,26465
1.2334,26466
1.2334,26467
1.2334,26468
1.2334,26469
1.2334,26470
1.2334,26471
1.2712,26472
1.2334,26473
1.2712,26474
1.2334,26475
1.2334,26476
1.2334,26477
1.2334,26478
1.2334,26479
1.2334,26480
1.2334,26481
1.2334,26482
1.37672,26483
1.38713,26484
1.22915,26485
1.21848,26486
1.21848,26487
1.21848,26488
1.21848,26489
1.21848,26490
1.21848,26491
1.21848,26492
1.21848,26493
1.21848,26494
1.21848,26495
1.21848,26496
1.21848,26497
1.21848,26498
1.21848,26499
1.21848,26500
1.21848,26501
1.21848,26502
1.21848,26503
1.21848,26504
1.21848,26505
1.21848,26506
1.21848,26507
1.24977,26508
1.21848,26509
1.21848,26510
1.21848,26511
1.24977,26512
1.24977,26513
1.24977,26514
1.21848,26515
1.21848,26516
1.21848,26517
1.21848,26518
1.21848,26519
1.21848,26520
1.21848,26521
1.21848,26522
1.21848,26523
1.21848,26524
1.24977,26525
1.24977,26526
1.26044,26527
1.21848,26528
1.21848,26529
1.21848,26530
1.21848,26531
1.21848,26532
1.21848,26533
1.21848,26534
1.21848,26535
1.21848,26536
1.21848,26537
1.21848,26538
1.21848,26539
1.21848,26540
1.21848,26541
1.21848,26542
1.21848,26543
1.21848,26544
1.21848,26545
1.21848,26546
1.38416,26547
1.38416,26548
1.3819,26549
1.21848,26550
1.21848,26551
1.2334,26552
1.2334,26553
1.2334,26554
1.2334,26555
1.21848,26556
1.22915,26557
1.21848,26558
1.21848,26559
1.21848,26560
1.21848,26561
1.21848,26562
1.21848,26563
1.21848,26564
1.21848,26565
1.22915,26566
1.21848,26567
1.21848,26568
1.21848,26569
1.21848,26570
1.21848,26571
1.21848,26572
1.21848,26573
1.21848,26574
1.21848,26575
1.21848,26576
1.22915,26577
1.21848,26578
1.21848,26579
1.21848,26580
1.21848,26581
1.21848,26582
1.21848,26583
1.21848,26584
1.21848,26585
1.21848,26586
1.21848,26587
1.21848,26588
1.21848,26589
1.21848,26590
1.21848,26591
1.21848,26592
1.21848,26593
1.21848,26594
1.21848,26595
1.21848,26596
1.22915,26597
1.21848,26598
1.21848,26599
1.21848,26600
1.21848,26601
1.21848,26602
1.21848,26603
1.21848,26604
1.21848,26605
1.21848,26606
1.21848,26607
1.21848,26608
1.21848,26609
1.21848,26610
1.21848,26611
1.21848,26612
1.25441,26613
1.25441,26614
1.27015,26615
1.27015,26616
1.27015,26617
1.27015,26618
1.27015,26619
1.27015,26620
1.27015,26621
1.27015,26622
1.38416,26623
1.38416,26624
1.38416,26625
1.38416,26626
1.38416,26627
1.3819,26628
1.2334,26629
1.2334,26630
1.2334,26631
1.2334,26632
1.2334,26633
1.2334,26634
1.2334,26635
1.2334,26636
1.2334,26637
1.2334,26638
1.22915,26639
1.21848,26640
1.21848,26641
1.21848,26642
1.21848,26643
1.21848,26644
1.21848,26645
1.21848,26646
1.21848,26647
1.21848,26648
1.21848,26649
1.21848,26650
1.21848,26651
1.21848,26652
1.21848,26653
1.21848,26654
1.22915,26655
1.21848,26656
1.21848,26657
1.21848,26658
1.21848,26659
1.21848,26660
1.21848,26661
1.21848,26662
1.21848,26663
1.21848,26664
1.21848,26665
1.21848,26666
1.21848,26667
1.21848,26668
1.21848,26669
1.26361,26670
1.26361,26671
1.28053,26672
1.28053,26673
1.26361,26674
1.21848,26675
1.25628,26676
1.25628,26677
1.25628,26678
1.25628,26679
1.25628,26680
1.25628,26681
1.25628,26682
1.25628,26683
1.30712,26684
1.25628,26685
1.26695,26686
1.25628,26687
1.25628,26688
1.25628,26689
1.25628,26690
1.25628,26691
1.25628,26692
1.25628,26693
1.25628,26694
1.25628,26695
1.25628,26696
1.25628,26697
1.32012,26698
1.25628,26699
1.25628,26700
1.25628,26701
1.25628,26702
1.25628,26703
1.25628,26704
1.25628,26705
1.21848,26706
1.21848,26707
1.21848,26708
1.21848,26709
1.21848,26710
1.21848,26711
1.21848,26712
1.21848,26713
1.21848,26714
1.21848,26715
1.21848,26716
1.21848,26717
1.26067,26718
1.21848,26719
1.21848,26720
1.21848,26721
1.21848,26722
1.21848,26723
1.21848,26724
1.21848,26725
1.21848,26726
1.21848,26727
1.21848,26728
1.21848,26729
1.21848,26730
1.21848,26731
1.21848,26732
1.27015,26733
1.27015,26734
1.27015,26735
1.21848,26736
1.21848,26737
1.21848,26738
1.21848,26739
1.27015,26740
1.21848,26741
1.21848,26742
1.21848,26743
1.21848,26744
1.31233,26745
1.21848,26746
1.21848,26747
1.21848,26748
1.21848,26749
1.21848,26750
1.21848,26751
1.21848,26752
1.21848,26753
1.21848,26754
1.21848,26755
1.21848,26756
1.21848,26757
1.21848,26758
1.21848,26759
1.26067,26760
1.21848,26761
1.21848,26762
1.22915,26763
1.21848,26764
1.21848,26765
1.21848,26766
1.21848,26767
1.21848,26768
1.21848,26769
1.21848,26770
1.21848,26771
1.21848,26772
1.21848,26773
1.21848,26774
1.21848,26775
1.21848,26776
1.21848,26777
1.32294,26778
1.21848,26779
1.21848,26780
1.21848,26781
1.21848,26782
1.21848,26783
1.21848,26784
1.21848,26785
1.21848,26786
1.21848,26787
1.32294,26788
1.3618,26789
1.32294,26790
1.32294,26791
1.32294,26792
1.32294,26793
1.32294,26794
1.32294,26795
1.36512,26796
1.27127,26797
1.27127,26798
1.27127,26799
1.27127,26800
1.27127,26801
1.27127,26802
1.27127,26803
1.27127,26804
1.27127,26805
1.27127,26806
1.21848,26807
1.21848,26808
1.32294,26809
1.21848,26810
1.27127,26811
1.27127,26812
1.27127,26813
1.25674,26814
1.25674,26815
1.25674,26816
1.25674,26817
1.25674,26818
1.25674,26819
1.25674,26820
1.25674,26821
1.29893,26822
1.21894,26823
1.21894,26824
1.21894,26825
1.21894,26826
1.21894,26827
1.21894,26828
1.21894,26829
1.21894,26830
1.21894,26831
1.21894,26832
1.21894,26833
1.21894,26834
1.21894,26835
1.21894,26836
1.21894,26837
1.21894,26838
1.21894,26839
1.21894,26840
1.21894,26841
1.21894,26842
1.21894,26843
1.21894,26844
1.21894,26845
1.21894,26846
1.21894,26847
1.21894,26848
1.3806,26849
1.29277,26850
1.22422,26851
1.22422,26852
1.22422,26853
1.25058,26854
1.22422,26855
1.22422,26856
1.22422,26857
1.22422,26858
1.22422,26859
1.22422,26860
1.25058,26861
1.25058,26862
1.22422,26863
1.22422,26864
1.22422,26865
1.25058,26866
1.25058,26867
1.22422,26868
1.22422,26869
1.22422,26870
1.25058,26871
1.25058,26872
1.22422,26873
1.22422,26874
1.22422,26875
1.22422,26876
1.22422,26877
1.22422,26878
1.28543,26879
1.34252,26880
1.34252,26881
1.32895,26882
1.26641,26883
1.22422,26884
1.22422,26885
1.22422,26886
1.22422,26887
